X,Y,FID,Call_Taken,Customer,Location,Latitude,Longitude,Snow_Emerg,Day,Ward,Neighborho,Community,Tow_Dist
-93.293873,44.984487,628,02/26/2018 01:51am,Snow Emergency,"600 BLOCK VAN WHITE MEMORIAL BLVD,Minneapolis,MN",44.984487,-93.293873,Yardville,1,5,Sumner - Glenwood,Near North,1
-93.309395,44.98624,629,02/26/2018 01:56pm,Snow Emergency,"800 QUEEN AVE N,Minneapolis,MN",44.98624,-93.309395,Yardville,2,5,Willard - Hay,Near North,1
-93.278607,44.987188,630,02/26/2018 01:58am,Snow Emergency,"741 3rd st n,Minneapolis,MN",44.987188,-93.278607,Yardville,1,3,North Loop,Central,1
-93.295399,44.985604,631,02/26/2018 02:08pm,Snow Emergency,"1202 7th Ave. N.,Minneapolis,MN",44.985604,-93.295399,Yardville,2,5,Near - North,Near North,1
-93.309503,44.991977,632,02/26/2018 02:11pm,Snow Emergency,"1324 queen ave n,Minneapolis,MN",44.991977,-93.309503,Yardville,2,5,Willard - Hay,Near North,1
-93.292063,44.988817,633,02/26/2018 02:14am,Snow Emergency,"1100-1198 VAN WHITE MEMORIAL BLVD,Minneapolis,MN",44.988817,-93.292063,Yardville,1,5,Sumner - Glenwood,Near North,1
-93.310444,44.993939,634,02/26/2018 02:20pm,Snow Emergency,"1420 RUSSELL AVE N,Minneapolis,MN",44.993939,-93.310444,Yardville,2,5,Willard - Hay,Near North,1
-93.294391,44.9856,635,02/26/2018 02:26pm,Snow Emergency,"1130 7th ave n,Minneapolis,MN",44.9856,-93.294391,Yardville,2,5,Near - North,Near North,1
-93.293873,44.984487,636,02/26/2018 02:29am,Snow Emergency,"600 van white,Minneapolis,MN",44.984487,-93.293873,Yardville,1,5,Sumner - Glenwood,Near North,1
-93.293782,44.998804,637,02/26/2018 02:30am,Snow Emergency,"1900 Emerson av n,Minneapolis,MN",44.998804,-93.293782,Yardville,1,5,Near - North,Near North,1
-93.292063,44.988817,638,02/26/2018 02:32am,Snow Emergency,"1100 van white Blvd ,Minneapolis,MN",44.988817,-93.292063,Yardville,1,5,Sumner - Glenwood,Near North,1
-93.291206,45.038633,639,02/26/2018 02:37am,Snow Emergency,"4600 Bryant Ave n,Minneapolis,MN",45.038633,-93.291206,Yardville,1,4,Lind - Bohanon,Camden,1
-93.295427,44.985604,640,02/26/2018 02:38pm,Snow Emergency,"1204 7th ave n,Minneapolis,MN",44.985604,-93.295427,Yardville,2,5,Near - North,Near North,1
-93.311879,44.985512,641,02/26/2018 02:46pm,Snow Emergency,"710 SHERIDAN AVE N,Minneapolis,MN",44.985512,-93.311879,Yardville,2,5,Willard - Hay,Near North,1
-93.287564,44.985665,642,02/26/2018 02:48pm,Snow Emergency,"1016 7th Ave. N.,Minneapolis,MN",44.985665,-93.287564,Yardville,2,5,North Loop,Central,1
-93.295591,45.01522,643,02/26/2018 02:56am,Snow Emergency,"3300-3399 FREEMONT AVE N,Minneapolis,MN",45.01522,-93.295591,Yardville,1,4,Folwell,Camden,1
-93.295474,45.029726,644,02/26/2018 03:10am,Snow Emergency,"4100 Fremont Ave n,Minneapolis,MN",45.029726,-93.295474,Yardville,1,4,Webber - Camden,Camden,1
-93.305448,45.024065,645,02/26/2018 03:41am,Snow Emergency,"1900 Dowling ave n ,Minneapolis,MN",45.024065,-93.305448,Yardville,1,4,Folwell,Camden,1
-93.295603,45.016915,646,02/26/2018 03:58am,Snow Emergency,"3400-3499 FREEMONT AVE N,Minneapolis,MN",45.016915,-93.295603,Yardville,1,4,Folwell,Camden,1
-93.294132,45.003898,647,02/26/2018 05:12am,Snow Emergency,"2400-2499 EMERSON AV N,Minneapolis,MN",45.003898,-93.294132,Yardville,1,5,Jordan,Near North,1
-93.290697,44.986773,648,02/26/2018 08:13am,Snow Emergency,"826 aldrich ave n,Minneapolis,MN",44.986773,-93.290697,Yardville,2,5,Sumner - Glenwood,Near North,1
-93.290868,44.987249,649,02/26/2018 08:18am,Snow Emergency,"906 aldrich ave n,Minneapolis,MN",44.987249,-93.290868,Yardville,2,5,Sumner - Glenwood,Near North,1
-93.290773,44.988278,650,02/26/2018 08:37am,Snow Emergency,"1028 ALDRICH AVE N,Minneapolis,MN",44.988278,-93.290773,Yardville,2,5,Sumner - Glenwood,Near North,1
-93.298184,44.990894,651,02/26/2018 08:56am,Snow Emergency,"1202 Humboldt Ave. N.,Minneapolis,MN",44.990894,-93.298184,Yardville,2,5,Near - North,Near North,1
-93.298548,45.001794,652,02/26/2018 09:25am,Snow Emergency,"2206 irving ave n,Minneapolis,MN",45.001794,-93.298548,Yardville,2,5,Jordan,Near North,1
-93.299213,44.992477,653,02/26/2018 09:27am,Snow Emergency,"1320 Irving Ave. N.,Minneapolis,MN",44.992477,-93.299213,Yardville,2,5,Near - North,Near North,1
-93.299091,44.999189,654,02/26/2018 09:28am,Snow Emergency,"1906 irving ave n,Minneapolis,MN",44.999189,-93.299091,Yardville,2,5,Near - North,Near North,1
-93.299161,44.990655,655,02/26/2018 09:29am,Snow Emergency,"1214 IRVING AVE N,Minneapolis,MN",44.990655,-93.299161,Yardville,2,5,Near - North,Near North,1
-93.28494,45.000543,656,02/26/2018 09:44am,Snow Emergency,"2124 4th st n,Minneapolis,MN",45.000543,-93.28494,Yardville,2,5,Hawthorne,Near North,1
-93.286194,45.004994,657,02/26/2018 09:48am,Snow Emergency,"2504 6th st n,Minneapolis,MN",45.004994,-93.286194,Yardville,2,5,Hawthorne,Near North,1
-93.299442,44.990849,658,02/26/2018 09:51am,Snow Emergency,"1226 Irving Ave N,Minneapolis,MN",44.990849,-93.299442,Yardville,2,5,Near - North,Near North,1
-93.284668,45.004089,659,02/26/2018 09:51am,Snow Emergency,"2410 4th st n ,Minneapolis,MN",45.004089,-93.284668,Yardville,2,5,Hawthorne,Near North,1
-93.300702,44.990816,660,02/26/2018 09:53am,Snow Emergency,"1224 JAMES ANE N,Minneapolis,MN",44.990816,-93.300702,Yardville,2,5,Near - North,Near North,1
-93.284613,45.00421,661,02/26/2018 09:54am,Snow Emergency,"2414 4th st n,Minneapolis,MN",45.00421,-93.284613,Yardville,2,5,Hawthorne,Near North,1
-93.30032,44.990788,662,02/26/2018 10:04am,Snow Emergency,"1222 james ave n,Minneapolis,MN",44.990788,-93.30032,Yardville,2,5,Near - North,Near North,1
-93.299438,44.992533,663,02/26/2018 10:09am,Snow Emergency,"1322 Irving ave n ,Minneapolis,MN",44.992533,-93.299438,Yardville,2,5,Near - North,Near North,1
-93.303178,44.99895,664,02/26/2018 10:16am,Snow Emergency,"1920 Logan Ave N,Minneapolis,MN",44.99895,-93.303178,Yardville,2,5,Willard - Hay,Near North,1
-93.304467,44.99541,665,02/26/2018 10:18am,Snow Emergency,"1616 MORGAN AVE N,Minneapolis,MN",44.99541,-93.304467,Yardville,2,5,Willard - Hay,Near North,1
-93.284943,45.013733,666,02/26/2018 10:36am,Snow Emergency,"3216 4th st n,Minneapolis,MN",45.013733,-93.284943,Yardville,2,4,McKinley,Camden,1
-93.303224,44.987485,667,02/26/2018 10:39am,Snow Emergency,"916 LOGAN AVE N,Minneapolis,MN",44.987485,-93.303224,Yardville,2,5,Near - North,Near North,1
-93.284646,45.013536,668,02/26/2018 10:41am,Snow Emergency,"3210 4th St n,Minneapolis,MN",45.013536,-93.284646,Yardville,2,4,McKinley,Camden,1
-93.304246,44.99091,669,02/26/2018 10:43am,Snow Emergency,"1238 Morgan Ave N,Minneapolis,MN",44.99091,-93.304246,Yardville,2,5,Near - North,Near North,1
-93.286489,45.015005,670,02/26/2018 10:43am,Snow Emergency,"3302 6th st n,Minneapolis,MN",45.015005,-93.286489,Yardville,2,4,McKinley,Camden,1
-93.286117,45.010175,671,02/26/2018 10:45am,Snow Emergency,"2918 6th st n,Minneapolis,MN",45.010175,-93.286117,Yardville,2,5,Hawthorne,Near North,1
-93.304139,44.990493,672,02/26/2018 10:51am,Snow Emergency,"1220 morgan ave n,Minneapolis,MN",44.990493,-93.304139,Yardville,2,5,Near - North,Near North,1
-93.304172,44.99315,673,02/26/2018 10:55am,Snow Emergency,"1402 morgan ave n,Minneapolis,MN",44.99315,-93.304172,Yardville,2,5,Willard - Hay,Near North,1
-93.303205,44.992057,674,02/26/2018 11:00am,Snow Emergency,"1314 Logan Ave N,Minneapolis,MN",44.992057,-93.303205,Yardville,2,5,Willard - Hay,Near North,1
-93.303204,44.991788,675,02/26/2018 11:06am,Snow Emergency,"1306 LOGAN AVE N,Minneapolis,MN",44.991788,-93.303204,Yardville,2,5,Willard - Hay,Near North,1
-93.301417,44.987273,676,02/26/2018 11:22am,Snow Emergency,"826 Elwood Ave N,Minneapolis,MN",44.987273,-93.301417,Yardville,2,5,Near - North,Near North,1
-93.301555,44.988472,677,02/26/2018 11:27am,Snow Emergency,"1030 KNOX AE N,Minneapolis,MN",44.988472,-93.301555,Yardville,2,5,Near - North,Near North,1
-93.286432,45.012065,678,02/26/2018 11:31am,Snow Emergency,"3108 6TH ST N,Minneapolis,MN",45.012065,-93.286432,Yardville,2,5,Hawthorne,Near North,1
-93.286429,45.012245,679,02/26/2018 11:32am,Snow Emergency,"3124 6th st n,Minneapolis,MN",45.012245,-93.286429,Yardville,2,5,Hawthorne,Near North,1
-93.302873,44.989965,680,02/26/2018 11:34am,Snow Emergency,"1206 logan ave n,Minneapolis,MN",44.989965,-93.302873,Yardville,2,5,Near - North,Near North,1
-93.28907,45.024864,681,02/26/2018 11:34am,Snow Emergency,"3830 Aldrich av n,Minneapolis,MN",45.024864,-93.28907,Yardville,2,4,Webber - Camden,Camden,1
-93.28907,45.024864,682,02/26/2018 11:34am,Snow Emergency,"3830 aldrich,Minneapolis,MN",45.024864,-93.28907,Yardville,2,4,Webber - Camden,Camden,1
-93.301664,44.992069,683,02/26/2018 11:37am,Snow Emergency,"1312 knox ave n,Minneapolis,MN",44.992069,-93.301664,Yardville,2,5,Near - North,Near North,1
-93.301953,44.990633,684,02/26/2018 11:43am,Snow Emergency,"1228 Knox Ave N,Minneapolis,MN",44.990633,-93.301953,Yardville,2,5,Near - North,Near North,1
-93.301627,44.990803,685,02/26/2018 11:54am,Snow Emergency,"1234 KNOX AVE N,Minneapolis,MN",44.990803,-93.301627,Yardville,2,5,Near - North,Near North,1
-93.272769,44.987603,686,02/26/2018 12:00am,Snow Emergency,"515 1st st n,Minneapolis,MN",44.987603,-93.272769,Yardville,1,3,North Loop,Central,1
-93.301635,44.992589,687,02/26/2018 12:00pm,Snow Emergency,"1332 Knox Ave N,Minneapolis,MN",44.992589,-93.301635,Yardville,2,5,Near - North,Near North,1
-93.274993,44.989832,688,02/26/2018 12:03am,Snow Emergency,"716 1st st n,Minneapolis,MN",44.989832,-93.274993,Yardville,1,3,North Loop,Central,1
-93.287776,45.027711,689,02/26/2018 12:06am,Snow Emergency,"4000 Lyndale Ave N,Minneapolis,MN",45.027711,-93.287776,Yardville,1,4,Webber - Camden,Camden,1
-93.288049,45.022309,690,02/26/2018 12:07am,Snow Emergency,"3700 BLOCK LYNDALE AVE N,Minneapolis,MN",45.022309,-93.288049,Yardville,1,4,McKinley,Camden,1
-93.284305,44.987974,691,02/26/2018 12:08am,Snow Emergency,"1009 5th st n,Minneapolis,MN",44.987974,-93.284305,Yardville,1,5,North Loop,Central,1
-93.281562,44.98887,692,02/26/2018 12:29am,Snow Emergency,"921 3rd st n,Minneapolis,MN",44.98887,-93.281562,Yardville,1,3,North Loop,Central,1
-93.292792,45.018044,693,02/26/2018 12:29pm,Snow Emergency,"3438 DuPont ave n,Minneapolis,MN",45.018044,-93.292792,Yardville,2,4,McKinley,Camden,1
-93.289042,45.021873,694,02/26/2018 12:32pm,Snow Emergency,"3654 Aldrich ave n,Minneapolis,MN",45.021873,-93.289042,Yardville,2,4,McKinley,Camden,1
-93.306696,44.986464,695,02/26/2018 12:33pm,Snow Emergency,"810 Oliver Ave N,Minneapolis,MN",44.986464,-93.306696,Yardville,2,5,Near - North,Near North,1
-93.28903,45.021764,696,02/26/2018 12:33pm,Snow Emergency,"3650 Aldrich ave n,Minneapolis,MN",45.021764,-93.28903,Yardville,2,4,McKinley,Camden,1
-93.290313,45.020806,697,02/26/2018 12:35pm,Snow Emergency,"3614 Bryant av n,Minneapolis,MN",45.020806,-93.290313,Yardville,2,4,McKinley,Camden,1
-93.292063,44.988817,698,02/26/2018 12:39am,Snow Emergency,"1100 Van White Memorial blvd,Minneapolis,MN",44.988817,-93.292063,Yardville,1,5,Sumner - Glenwood,Near North,1
-93.303208,44.990953,699,02/26/2018 12:44pm,Snow Emergency,"1240 logan ave n,Minneapolis,MN",44.990953,-93.303208,Yardville,2,5,Near - North,Near North,1
-93.305706,44.993845,700,02/26/2018 12:47pm,Snow Emergency,"1424 newton ave n,Minneapolis,MN",44.993845,-93.305706,Yardville,2,5,Willard - Hay,Near North,1
-93.306616,45.000139,701,02/26/2018 12:49pm,Snow Emergency,"1942 OLIVER AVE N,Minneapolis,MN",45.000139,-93.306616,Yardville,2,5,Willard - Hay,Near North,1
-93.277539,44.985084,702,02/26/2018 12:55am,Snow Emergency,"518 4th st n,Minneapolis,MN",44.985084,-93.277539,Yardville,1,3,North Loop,Central,1
-93.292063,44.988817,703,02/26/2018 12:56am,Snow Emergency,"1100 van white Blvd ,Minneapolis,MN",44.988817,-93.292063,Yardville,1,5,Sumner - Glenwood,Near North,1
-93.293469,44.989251,704,02/26/2018 12:57am,Snow Emergency,"1101 Van White Memorial blvd,Minneapolis,MN",44.989251,-93.293469,Yardville,1,5,Near - North,Near North,1
-93.293469,44.989251,705,02/26/2018 12:59am,Snow Emergency,"1101 van white ,Minneapolis,MN",44.989251,-93.293469,Yardville,1,5,Near - North,Near North,1
-93.280637,44.995216,706,02/27/2018 01:11pm,Snow Emergency,"211 16th Ave N,Minneapolis,MN",44.995216,-93.280637,Yardville,3,5,Near - North,Near North,1
-93.285325,45.01369,707,02/27/2018 08:25am,Snow Emergency,"3213 4th St n,Minneapolis,MN",45.01369,-93.285325,Yardville,3,4,McKinley,Camden,1
-93.285251,45.001135,708,02/27/2018 08:33am,Snow Emergency,"2133 4th st n ,Minneapolis,MN",45.001135,-93.285251,Yardville,3,5,Hawthorne,Near North,1
-93.289658,45.02689,709,02/27/2018 09:21am,Snow Emergency,"3939 aldrich ave n ,Minneapolis,MN",45.02689,-93.289658,Yardville,3,4,Webber - Camden,Camden,1
-93.292145,45.024447,710,02/27/2018 09:33am,Snow Emergency,"3815 Colfax Ave n ,Minneapolis,MN",45.024447,-93.292145,Yardville,3,4,Webber - Camden,Camden,1
-93.305975,44.987068,711,02/27/2018 09:41am,Snow Emergency,"903 Newton Ave. N.,Minneapolis,MN",44.987068,-93.305975,Yardville,3,5,Near - North,Near North,1
-93.293363,45.011601,712,02/27/2018 10:06am,Snow Emergency,"3007 dupont Ave n ,Minneapolis,MN",45.011601,-93.293363,Yardville,3,5,Hawthorne,Near North,1
-93.292149,45.013676,713,02/27/2018 10:14am,Snow Emergency,"3215 Colfax Ave n ,Minneapolis,MN",45.013676,-93.292149,Yardville,3,4,McKinley,Camden,1
-93.305725,44.989506,714,02/27/2018 10:20am,Snow Emergency,"1125 Newton Ave N,Minneapolis,MN",44.989506,-93.305725,Yardville,3,5,Near - North,Near North,1
-93.30599,44.995745,715,02/27/2018 10:30am,Snow Emergency,"1615 NEWTON AVE N,Minneapolis,MN",44.995745,-93.30599,Yardville,3,5,Willard - Hay,Near North,1
-93.307311,44.985491,716,02/27/2018 10:41am,Snow Emergency,"711 Oliver Ave N,Minneapolis,MN",44.985491,-93.307311,Yardville,3,5,Near - North,Near North,1
-93.289534,45.003912,717,02/27/2018 10:51am,Snow Emergency,"2403 aldrich ave n ,Minneapolis,MN",45.003912,-93.289534,Yardville,3,5,Hawthorne,Near North,1
-93.313644,45.015436,718,02/27/2018 10:57am,Snow Emergency,"3311 Thomas Ave n,Minneapolis,MN",45.015436,-93.313644,Yardville,3,4,Cleveland,Camden,1
-93.289636,45.014508,719,02/27/2018 11:02am,Snow Emergency,"3243 aldrich ave n ,Minneapolis,MN",45.014508,-93.289636,Yardville,3,4,McKinley,Camden,1
-93.307347,44.985607,720,02/27/2018 11:05am,Snow Emergency,"715 OLIVER AVE N,Minneapolis,MN",44.985607,-93.307347,Yardville,3,5,Near - North,Near North,1
-93.290787,45.009895,721,02/27/2018 11:35am,Snow Emergency,"2909 Bryant Ave n ,Minneapolis,MN",45.009895,-93.290787,Yardville,3,5,Hawthorne,Near North,1
-93.301994,44.989697,722,02/27/2018 11:38am,Snow Emergency,"1703 12TH AVE N,Minneapolis,MN",44.989697,-93.301994,Yardville,3,5,Near - North,Near North,1
-93.312366,44.987912,723,02/27/2018 11:43am,Snow Emergency,"2521 Oake Park Ave N,Minneapolis,MN",44.987912,-93.312366,Yardville,3,5,Willard - Hay,Near North,1
-93.293063,45.019615,724,02/27/2018 11:57am,Snow Emergency,"3537 dupont Ave n ,Minneapolis,MN",45.019615,-93.293063,Yardville,3,4,McKinley,Camden,1
-93.314891,45.000264,725,02/27/2018 12:26pm,Snow Emergency,"2019 Upton Ave N,Minneapolis,MN",45.000264,-93.314891,Yardville,3,5,Willard - Hay,Near North,1
-93.303241,44.989695,726,02/27/2018 12:34pm,Snow Emergency,"1803 12TH AVE N,Minneapolis,MN",44.989695,-93.303241,Yardville,3,5,Near - North,Near North,1
-93.293376,45.021056,727,02/27/2018 12:47pm,Snow Emergency,"3623 dupont Ave n ,Minneapolis,MN",45.021056,-93.293376,Yardville,3,4,Folwell,Camden,1
-93.291988,45.025623,728,02/27/2018 12:49pm,Snow Emergency,"1009 39th ave n ,Minneapolis,MN",45.025623,-93.291988,Yardville,3,4,Webber - Camden,Camden,1
