X,Y,FID,Service_Da,Address,Tow_Reason,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.289901999777442,44.986062000361073,596,04/16/2018 08:35am,"726 ALDRICH AVE N ,Minneapolis,MN",Snow Emergency,44.986062,-93.289902,5,Near North,Sumner - Glenwood,1,2,Howe
-93.234328000037124,44.990464000113541,597,04/16/2018 08:38am,"1086 12th ave se,Minneapolis,MN",Snow Emergency,44.990464,-93.234328,2,University,Como,4,2,Howe
-93.290887000234818,44.96630800041396,598,04/16/2018 08:40am,"1716 bryant ave s,Minneapolis,MN",Snow Emergency,44.966308,-93.290887,7,Calhoun Isle,Lowry Hill,3,2,Howe
-93.260084999822823,44.990331000275482,599,04/16/2018 08:57am,"122 3rd ave ne,Minneapolis,MN",Snow Emergency,44.990331,-93.260085,3,Northeast,St. Anthony West,2,2,Howe
-93.283376000102294,45.012208000099172,600,04/16/2018 08:59am,"3120 3rd st n ,Minneapolis,MN",Snow Emergency,45.012208,-93.283376,5,Near North,Hawthorne,1,2,Howe
-93.303664000393269,44.94530200028715,601,04/16/2018 09:01am,"3136 JAMES Ava s,Minneapolis,MN",Snow Emergency,44.945302,-93.303664,10,Calhoun Isle,ECCO,5,2,Howe
-93.25081899969706,44.99356800026306,602,04/16/2018 09:02am,"810 3rd ave ne,Minneapolis,MN",Snow Emergency,44.993568,-93.250819,3,Northeast,St. Anthony East,2,2,Howe
-93.283468999894396,45.019292000325599,603,04/16/2018 09:02am,"3546 3rd St n ,Minneapolis,MN",Snow Emergency,45.019292,-93.283469,4,Camden,McKinley,1,2,Howe
-93.304941999973252,44.947324000002659,604,04/16/2018 09:06am,"3028 KNOX AV S,Minneapolis,MN",Snow Emergency,44.947324,-93.304942,10,Calhoun Isle,ECCO,5,2,Howe
-93.246630999920683,44.984487999721466,605,04/16/2018 09:11am,"608 4th st se,Minneapolis,MN",Snow Emergency,44.984488,-93.246631,3,University,Marcy Holmes,4,2,Howe
-93.25635999981408,44.991237999833849,606,04/16/2018 09:13am,"416 3rd ave ne,Minneapolis,MN",Snow Emergency,44.991238,-93.25636,3,Northeast,St. Anthony West,2,2,Howe
-93.250269999560757,44.985269999810669,607,04/16/2018 09:15am,"304 4th ave se,Minneapolis,MN",Snow Emergency,44.98527,-93.25027,3,University,Marcy Holmes,4,2,Howe
-93.256760000273744,44.993004000334395,608,04/16/2018 09:19am,"422 4th ave ne,Minneapolis,MN",Snow Emergency,44.993004,-93.25676,3,Northeast,St. Anthony West,2,2,Howe
-93.290763999958585,44.99792499973897,609,04/16/2018 09:19am,"1812 Bryant Ave N,Minneapolis,MN",Snow Emergency,44.997925,-93.290764,5,Near North,Near - North,1,2,Howe
-93.293427999602443,44.961790999854827,610,04/16/2018 09:22am,"2100 block of Dupont Ave s,Minneapolis,MN",Snow Emergency,44.961791,-93.293428,7,Calhoun Isle,Lowry Hill,3,2,Howe
-93.253922999846509,44.933553999917201,611,04/16/2018 09:23am,"3816 15th ave s,Minneapolis,MN",Snow Emergency,44.933554,-93.253923,8,Powderhorn,Bancroft,6,2,Howe
-93.253942999869537,44.932806999643383,612,04/16/2018 09:23am,"3844 15th ave,Minneapolis,MN",Snow Emergency,44.932807,-93.253943,8,Powderhorn,Bancroft,6,2,Howe
-93.246048000015151,44.987487000424771,613,04/16/2018 09:25am,"624 5th ave se,Minneapolis,MN",Snow Emergency,44.987487,-93.246048,3,University,Marcy Holmes,4,2,Howe
-93.250035000414911,44.987816000308221,614,04/16/2018 08:46am,"508 3rd Ave Se,Minneapolis,MN",Snow Emergency,44.987816,-93.250035,3,University,Marcy Holmes,4,2,Howe
-93.244732999628184,44.989443999840773,615,04/16/2018 09:28am,"804 5th ave se,Minneapolis,MN",Snow Emergency,44.989444,-93.244733,3,University,Marcy Holmes,4,2,Howe
-93.253664999639966,44.929619000116809,616,04/16/2018 09:28am,"4020 15th Avenue South,Minneapolis,MN",Snow Emergency,44.929619,-93.253665,8,Powderhorn,Bancroft,6,2,Howe
-93.246095000383946,44.98742900044806,617,04/16/2018 09:30am,"618 5th ave se,Minneapolis,MN",Snow Emergency,44.987429,-93.246095,3,University,Marcy Holmes,4,2,Howe
-93.284940000280756,45.000569000259183,618,04/16/2018 09:35am,"2126 4th st n ,Minneapolis,MN",Snow Emergency,45.000569,-93.28494,5,Near North,Hawthorne,1,2,Howe
-93.284623000051397,45.001976000392176,619,04/16/2018 09:39am,"2214 4th St n ,Minneapolis,MN",Snow Emergency,45.001976,-93.284623,5,Near North,Hawthorne,1,2,Howe
-93.254948000349884,44.920667000082055,620,04/16/2018 09:40am,"4546 14th Avenue South,Minneapolis,MN",Snow Emergency,44.920667,-93.254948,11,Nokomis,Northrop,6,2,Howe
-93.262523999882646,44.993579999917131,621,04/16/2018 09:41am,"142 6th ave ne,Minneapolis,MN",Snow Emergency,44.99358,-93.262524,3,Northeast,St. Anthony West,2,2,Howe
-93.255229999864582,44.932043000384219,622,04/16/2018 09:43am,"3906 14th ave,Minneapolis,MN",Snow Emergency,44.932043,-93.25523,8,Powderhorn,Bancroft,6,2,Howe
-93.251590000178339,44.993600999986185,623,04/16/2018 09:44am,"820 3rd ave ne,Minneapolis,MN",Snow Emergency,44.993601,-93.25159,3,Northeast,St. Anthony East,2,2,Howe
-93.25138899990236,44.929744999632078,624,04/16/2018 09:45am,"4020 16th Avenue South,Minneapolis,MN",Snow Emergency,44.929745,-93.251389,8,Powderhorn,Bancroft,6,2,Howe
-93.255180000256757,44.931551000178558,625,04/16/2018 09:46am,"3924 14th ave,Minneapolis,MN",Snow Emergency,44.931551,-93.25518,8,Powderhorn,Bancroft,6,2,Howe
-93.259483999986585,44.996123000276256,626,04/16/2018 09:48am,"408 7th ave ne,Minneapolis,MN",Snow Emergency,44.996123,-93.259484,3,Northeast,St. Anthony West,2,2,Howe
-93.298183000345162,44.990937000342342,627,04/16/2018 09:49am,"1204 humboldt av n,Minneapolis,MN",Snow Emergency,44.990937,-93.298183,5,Near North,Near - North,1,2,Howe
-93.298183000345162,44.990979999627307,628,04/16/2018 09:51am,"1206 Humboldt Ave N,Minneapolis,MN",Snow Emergency,44.99098,-93.298183,5,Near North,Near - North,1,2,Howe
-93.28114000041063,44.968506000151812,629,04/16/2018 09:52am,"1380 spruce place,Minneapolis,MN",Snow Emergency,44.968506,-93.28114,7,Central,Loring Park,3,2,Howe
-93.247487999871296,44.985953999877268,630,04/16/2018 09:51am,"422 5th Ave Se,Minneapolis,MN",Snow Emergency,44.985954,-93.247488,3,University,Marcy Holmes,4,2,Howe
-93.281078000249465,44.96836499994486,631,04/16/2018 09:54am,"1408 spruce pl,Minneapolis,MN",Snow Emergency,44.968365,-93.281078,7,Central,Loring Park,3,2,Howe
-93.246158999738,44.987351000448378,632,04/16/2018 09:54am,"610 5th ave se,Minneapolis,MN",Snow Emergency,44.987351,-93.246159,3,University,Marcy Holmes,4,2,Howe
-93.258107000337773,44.997745000431451,633,04/16/2018 09:57am,"728 6th st ne,Minneapolis,MN",Snow Emergency,44.997745,-93.258107,3,Northeast,St. Anthony West,2,2,Howe
-93.297574000139946,44.989691000439386,634,04/16/2018 09:58am,"1130 Humboldt Ave N,Minneapolis,MN",Snow Emergency,44.989691,-93.297574,5,Near North,Near - North,1,2,Howe
-93.25035900006776,44.985159000087833,635,04/16/2018 09:58am,"302 4th ave se,Minneapolis,MN",Snow Emergency,44.985159,-93.250359,3,University,Marcy Holmes,4,2,Howe
-93.24674399973577,44.986903999619926,636,04/16/2018 10:03am,"520 5th ave se,Minneapolis,MN",Snow Emergency,44.986904,-93.246744,3,University,Marcy Holmes,4,2,Howe
-93.284665000189591,45.002339000044849,637,04/16/2018 10:07am,"2226 4th St n,Minneapolis,MN",Snow Emergency,45.002339,-93.284665,5,Near North,Hawthorne,1,2,Howe
-93.309473000278729,44.98179100035447,638,04/16/2018 10:10am,"2224 4th St n,Minneapolis,MN",Snow Emergency,44.981791,-93.309473,5,Near North,Harrison,3,2,Howe
-93.303683000370143,44.947942999769673,639,04/16/2018 10:12am,"3008 James ave s,Minneapolis,MN",Snow Emergency,44.947943,-93.303683,10,Calhoun Isle,ECCO,5,2,Howe
-93.294635000404924,44.963068000288047,640,04/16/2018 10:12am,"1942 Emerson Ave ,Minneapolis,MN",Snow Emergency,44.963068,-93.294635,7,Calhoun Isle,Lowry Hill,3,2,Howe
-93.297569999955499,44.989301000440889,641,04/16/2018 10:14am,"1102 Humboldt Ave N,Minneapolis,MN",Snow Emergency,44.989301,-93.29757,5,Near North,Near - North,1,2,Howe
-93.256495999790488,44.927813999616426,642,04/16/2018 10:15am,"4124 13th Avenue South,Minneapolis,MN",Snow Emergency,44.927814,-93.256496,8,Powderhorn,Bancroft,6,2,Howe
-93.301213999826203,44.941547999840395,643,04/16/2018 10:16am,"3352 HUMBOLDT AV S,Minneapolis,MN",Snow Emergency,44.941548,-93.301214,10,Calhoun Isle,ECCO,5,2,Howe
-93.254300000144838,44.929623000301262,644,04/16/2018 10:16am,"4040 15th ave s,Minneapolis,MN",Snow Emergency,44.929623,-93.2543,8,Powderhorn,Bancroft,6,2,Howe
-93.25810100006106,44.997736000016445,645,04/16/2018 10:16am,"726 6th st ne,Minneapolis,MN",Snow Emergency,44.997736,-93.258101,3,Northeast,St. Anthony West,2,2,Howe
-93.252178000314416,44.996906000411627,646,04/16/2018 10:22am,"720 summer st ne,Minneapolis,MN",Snow Emergency,44.996906,-93.252178,3,Northeast,St. Anthony East,2,2,Howe
-93.303683000370143,44.947579000070839,647,04/16/2018 10:22am,"3020 JAMES AV S,Minneapolis,MN",Snow Emergency,44.947579,-93.303683,10,Calhoun Isle,ECCO,5,2,Howe
-93.248294000167959,44.984898999789038,648,04/16/2018 10:23am,"322 5th ave se,Minneapolis,MN",Snow Emergency,44.984899,-93.248294,3,University,Marcy Holmes,4,2,Howe
-93.297573000093834,44.989608000209103,649,04/16/2018 10:29am,"1124 humboldt ave n,Minneapolis,MN",Snow Emergency,44.989608,-93.297573,5,Near North,Near - North,1,2,Howe
-93.245452999556221,44.988540000420755,650,04/16/2018 10:32am,"702 5th ave se,Minneapolis,MN",Snow Emergency,44.98854,-93.245453,3,University,Marcy Holmes,4,2,Howe
-93.246648999851402,44.936134000184033,651,04/16/2018 10:37am,"1834 37th st ,Minneapolis,MN",Snow Emergency,44.936134,-93.246649,12,Powderhorn,Standish,6,2,Howe
-93.256495999790488,44.938345999668229,652,04/16/2018 10:38am,"3532 13th ave so,Minneapolis,MN",Snow Emergency,44.938346,-93.256496,9,Powderhorn,Powderhorn Park,6,2,Howe
-93.301186000333587,44.941620999609484,653,04/16/2018 10:39am,"3350 Humboldt ave s,Minneapolis,MN",Snow Emergency,44.941621,-93.301186,10,Calhoun Isle,ECCO,5,2,Howe
-93.249029999934521,44.988087000214925,654,04/16/2018 10:40am,"326 6th st se,Minneapolis,MN",Snow Emergency,44.988087,-93.24903,3,University,Marcy Holmes,4,2,Howe
-93.258934999850339,44.99634799986034,655,04/16/2018 10:41am,"638 5th st ne,Minneapolis,MN",Snow Emergency,44.996348,-93.258935,3,Northeast,St. Anthony West,2,2,Howe
-93.2846759997975,45.00656899995942,656,04/16/2018 10:42am,"2618 4th St n,Minneapolis,MN",Snow Emergency,45.006569,-93.284676,5,Near North,Hawthorne,1,2,Howe
-93.246661000404799,44.985198000087678,657,04/16/2018 10:44am,"404 6th ave se,Minneapolis,MN",Snow Emergency,44.985198,-93.246661,3,University,Marcy Holmes,4,2,Howe
-93.252203999714766,44.996906000411627,658,04/16/2018 10:44am,"718 summer st ne,Minneapolis,MN",Snow Emergency,44.996906,-93.252204,3,Northeast,St. Anthony East,2,2,Howe
-93.284922000349965,45.00612300007645,659,04/16/2018 10:44am,"2616 4th St n,Minneapolis,MN",Snow Emergency,45.006123,-93.284922,5,Near North,Hawthorne,1,2,Howe
-93.248219000306577,44.984995999765601,660,04/16/2018 10:44am,"326 5th Ave Se,Minneapolis,MN",Snow Emergency,44.984996,-93.248219,3,University,Marcy Holmes,4,2,Howe
-93.298886000388563,45.003351999994827,661,04/16/2018 10:48am,"2322 Irving Ave N,Minneapolis,MN",Snow Emergency,45.003352,-93.298886,5,Near North,Jordan,1,2,Howe
-93.255710000416187,44.991294999764477,662,04/16/2018 10:49am,"214 5th St NE,Minneapolis,MN",Snow Emergency,44.991295,-93.25571,3,Northeast,St. Anthony West,2,2,Howe
-93.296883999796705,45.00209699967683,663,04/16/2018 10:57am,"2214 girard ave n,Minneapolis,MN",Snow Emergency,45.002097,-93.296884,5,Near North,Jordan,1,2,Howe
-93.257165000064674,44.942734999720528,664,04/16/2018 10:57am,"3412 15th ave,Minneapolis,MN",Snow Emergency,44.942735,-93.257165,9,Powderhorn,Powderhorn Park,6,2,Howe
-93.260002999638701,44.998012000153714,665,04/16/2018 10:59am,"812 5th St NE,Minneapolis,MN",Snow Emergency,44.998012,-93.260003,3,Northeast,St. Anthony West,2,2,Howe
-93.280190999814749,44.966514000021164,666,04/16/2018 11:00am,"110 oak Grove St,Minneapolis,MN",Snow Emergency,44.966514,-93.280191,7,Central,Loring Park,3,2,Howe
-93.256214000275875,44.992467999898345,667,04/16/2018 11:00am,"316 5th st ne,Minneapolis,MN",Snow Emergency,44.992468,-93.256214,3,Northeast,St. Anthony West,2,2,Howe
-93.28114000041063,44.968506000151812,668,04/16/2018 11:01am,"1302 spruce pl,Minneapolis,MN",Snow Emergency,44.968506,-93.28114,7,Central,Loring Park,3,2,Howe
-93.28273900040449,44.965963999838777,669,04/16/2018 11:02am,"200 Clifton ave,Minneapolis,MN",Snow Emergency,44.965964,-93.282739,7,Central,Loring Park,3,2,Howe
-93.245127999857289,44.945142000103253,670,04/16/2018 11:03am,"3138 19th ave s,Minneapolis,MN",Snow Emergency,44.945142,-93.245128,9,Powderhorn,Corcoran,6,2,Howe
-93.282747999920218,44.96596699997712,671,04/16/2018 11:04am,"210 clifton ave,Minneapolis,MN",Snow Emergency,44.965967,-93.282748,7,Central,Loring Park,3,2,Howe
-93.25025000043712,44.947049999957571,672,04/16/2018 11:04am,"3040 17th Avenue South,Minneapolis,MN",Snow Emergency,44.94705,-93.25025,9,Powderhorn,Powderhorn Park,6,2,Howe
-93.244744000135498,44.986878000219576,673,04/16/2018 11:08am,"604 6th ave se ,Minneapolis,MN",Snow Emergency,44.986878,-93.244744,3,University,Marcy Holmes,4,2,Howe
-93.290887000234818,44.965847999885334,674,04/16/2018 11:08am,"1778 BRYANT AVE S,Minneapolis,MN",Snow Emergency,44.965848,-93.290887,7,Calhoun Isle,Lowry Hill,3,2,Howe
-93.267135000280021,44.997789999808674,675,04/16/2018 11:13am,"122 10th ave ne,Minneapolis,MN",Snow Emergency,44.99779,-93.267135,3,Northeast,St. Anthony West,2,2,Howe
-93.274655999974357,44.963954999823443,676,04/16/2018 11:14am,"126 19th st e,Minneapolis,MN",Snow Emergency,44.963955,-93.274656,6,Central,Steven's Square - Loring Heights,3,2,Howe
-93.286251999630053,45.024350999798855,677,04/16/2018 11:14am,"3812 6th st n,Minneapolis,MN",Snow Emergency,45.024351,-93.286252,4,Camden,Webber - Camden,1,2,Howe
-93.253942999869537,44.933024999803933,678,04/16/2018 11:15am,"3836 15th Avenue South,Minneapolis,MN",Snow Emergency,44.933025,-93.253943,8,Powderhorn,Bancroft,6,2,Howe
-93.24410400029933,44.98842599966018,679,04/16/2018 11:17am,"718 6th ave se,Minneapolis,MN",Snow Emergency,44.988426,-93.244104,3,University,Marcy Holmes,4,2,Howe
-93.284613999636335,45.009816999554907,680,04/16/2018 11:18am,"2906. 4th St n,Minneapolis,MN",Snow Emergency,45.009817,-93.284614,5,Near North,Hawthorne,1,2,Howe
-93.258094999784348,44.997726999601419,681,04/16/2018 11:19am,"724 6th st ne,Minneapolis,MN",Snow Emergency,44.997727,-93.258095,3,Northeast,St. Anthony West,2,2,Howe
-93.256495999790488,44.923658999563251,682,04/16/2018 11:20am,"4346 13th Avenue South,Minneapolis,MN",Snow Emergency,44.923659,-93.256496,11,Nokomis,Northrop,6,2,Howe
-93.244153999907155,44.988365000444439,683,04/16/2018 11:20am,"716 6th ave se,Minneapolis,MN",Snow Emergency,44.988365,-93.244154,3,University,Marcy Holmes,4,2,Howe
-93.246361000060062,44.947669999770703,684,04/16/2018 11:20am,"3016 Longfellow ave ,Minneapolis,MN",Snow Emergency,44.94767,-93.246361,9,Powderhorn,Corcoran,6,2,Howe
-93.284646000212717,45.013536000186321,685,04/16/2018 11:21am,"3210 4th St n,Minneapolis,MN",Snow Emergency,45.013536,-93.284646,4,Camden,McKinley,1,2,Howe
-93.298652000389495,45.00201000016142,686,04/16/2018 11:21am,"2212 Irving Ave N,Minneapolis,MN",Snow Emergency,45.00201,-93.298652,5,Near North,Jordan,1,2,Howe
-93.245427000155857,44.982117000099542,687,04/16/2018 11:23am,"226 8th ave se,Minneapolis,MN",Snow Emergency,44.982117,-93.245427,3,University,Marcy Holmes,4,2,Howe
-93.243271999702998,44.984364000298442,688,04/16/2018 11:27am,"426 8th ave se,Minneapolis,MN",Snow Emergency,44.984364,-93.243272,3,University,Marcy Holmes,4,2,Howe
-93.245445000086647,44.985985000407481,689,04/16/2018 11:27am,"506 6th ave se,Minneapolis,MN",Snow Emergency,44.985985,-93.245445,3,University,Marcy Holmes,4,2,Howe
-93.297397000071442,44.946261000444849,690,04/16/2018 11:29am,"3104 Girard ave s,Minneapolis,MN",Snow Emergency,44.946261,-93.297397,10,Calhoun Isle,CARAG,5,2,Howe
-93.295980000376687,44.962026999946133,691,04/16/2018 11:31am,"2018 Fremont Ave s,Minneapolis,MN",Snow Emergency,44.962027,-93.29598,7,Calhoun Isle,Lowry Hill,3,2,Howe
-93.260489999613753,45.001936000346177,692,04/16/2018 11:33am,"1334 5th st ne,Minneapolis,MN",Snow Emergency,45.001936,-93.26049,3,Northeast,Sheridan,2,2,Howe
-93.269049999557808,45.000751999705074,693,04/16/2018 11:35am,"1306 grand st ne,Minneapolis,MN",Snow Emergency,45.000752,-93.26905,3,Northeast,Sheridan,2,2,Howe
-93.245805999647132,44.98345399970237,694,04/16/2018 11:37am,"320 7th ave se,Minneapolis,MN",Snow Emergency,44.983454,-93.245806,3,University,Marcy Holmes,4,2,Howe
-93.296864999819832,45.002496000090389,695,04/16/2018 11:38am,"2230 girard ave n ,Minneapolis,MN",Snow Emergency,45.002496,-93.296865,5,Near North,Jordan,1,2,Howe
-93.244794999789349,44.984730000089478,696,04/16/2018 11:40am,"422 7th ave se,Minneapolis,MN",Snow Emergency,44.98473,-93.244795,3,University,Marcy Holmes,4,2,Howe
-93.262556999605806,44.977717999586041,697,04/16/2018 10:56am,"412 5th Avse,Minneapolis,MN",Snow Emergency,44.977718,-93.262557,3,Central,Downtown West,3,2,Howe
-93.246415999898431,44.945773999570463,698,04/16/2018 11:44am,"3120 Longfellow ave s,Minneapolis,MN",Snow Emergency,44.945774,-93.246416,9,Powderhorn,Corcoran,6,2,Howe
-93.240985000357455,44.940993000326777,699,04/16/2018 11:44am,"3408 22nd Avenue South,Minneapolis,MN",Snow Emergency,44.940993,-93.240985,9,Powderhorn,Corcoran,6,2,Howe
-93.271821999685528,44.9623860003137,700,04/16/2018 11:46am,"2008 clinton av s,Minneapolis,MN",Snow Emergency,44.962386,-93.271822,10,Powderhorn,Whittier,3,2,Howe
-93.250223000091353,44.987521000194079,701,04/16/2018 11:47am,"320 5th st se,Minneapolis,MN",Snow Emergency,44.987521,-93.250223,3,University,Marcy Holmes,4,2,Howe
-93.242390000398188,44.986772999874113,702,04/16/2018 11:48am,"722 7th st SE ,Minneapolis,MN",Snow Emergency,44.986773,-93.24239,3,University,Marcy Holmes,4,2,Howe
-93.251529000063272,44.985856999900705,703,04/16/2018 10:56am,"306 3rd Ave Se,Minneapolis,MN",Snow Emergency,44.985857,-93.251529,3,University,Marcy Holmes,4,2,Howe
-93.299440999902174,44.978717999835844,704,04/16/2018 11:48am,"223 irving ave n ,Minneapolis,MN",Snow Emergency,44.978718,-93.299441,5,Near North,Harrison,3,2,Howe
-93.285061999611571,44.96676800004321,705,04/16/2018 11:52am,"400 Clifton ave,Minneapolis,MN",Snow Emergency,44.966768,-93.285062,7,Central,Loring Park,3,2,Howe
-93.274027999792338,44.964826000419635,706,04/16/2018 11:52am,"1826 2nd avs,Minneapolis,MN",Snow Emergency,44.964826,-93.274028,6,Central,Steven's Square - Loring Heights,3,2,Howe
-93.282906000011849,44.966015000392012,707,04/16/2018 11:55am,"328 Clifton ave,Minneapolis,MN",Snow Emergency,44.966015,-93.282906,7,Central,Loring Park,3,2,Howe
-93.261001999842392,44.996789999558864,708,04/16/2018 11:55am,"728 4th st ne,Minneapolis,MN",Snow Emergency,44.99679,-93.261002,3,Northeast,St. Anthony West,2,2,Howe
-93.251712999555252,44.944369999575876,709,04/16/2018 11:55am,"3206 16th av so,Minneapolis,MN",Snow Emergency,44.94437,-93.251713,9,Powderhorn,Powderhorn Park,6,2,Howe
-93.299057000180369,44.999241000172042,710,04/16/2018 11:58am,"1912 Irving Ave N,Minneapolis,MN",Snow Emergency,44.999241,-93.299057,5,Near North,Near - North,1,2,Howe
-93.238446000182705,44.983317999725941,711,04/16/2018 11:59am,"508 11th ave se,Minneapolis,MN",Snow Emergency,44.983318,-93.238446,3,University,Marcy Holmes,4,2,Howe
-93.233330999925684,44.992527999967244,712,04/16/2018 12:01pm,"356 garfield st ne,Minneapolis,MN",Snow Emergency,44.992528,-93.233331,1,University,Como,2,2,Howe
-93.2414779997099,44.941580999563541,713,04/16/2018 12:05pm,"2120 34th st,Minneapolis,MN",Snow Emergency,44.941581,-93.241478,9,Powderhorn,Corcoran,6,2,Howe
-93.237912999885012,44.984254999768488,714,04/16/2018 12:06pm,"604 11th ave se,Minneapolis,MN",Snow Emergency,44.984255,-93.237913,3,University,Marcy Holmes,4,2,Howe
-93.235877999569993,44.991518000155622,715,04/16/2018 12:06pm,"340 ulysses st ne,Minneapolis,MN",Snow Emergency,44.991518,-93.235878,1,University,Como,4,2,Howe
-93.240981000173008,44.946109999776681,716,04/16/2018 12:07pm,"3112 22nd ave ,Minneapolis,MN",Snow Emergency,44.94611,-93.240981,9,Powderhorn,Corcoran,6,2,Howe
-93.242626999636286,44.985218000110642,717,04/16/2018 11:49am,"512 8th Ave Se,Minneapolis,MN",Snow Emergency,44.985218,-93.242627,3,University,Marcy Holmes,4,2,Howe
-93.240981000173008,44.94585499970848,718,04/16/2018 12:08pm,"3122 22nd ave,Minneapolis,MN",Snow Emergency,44.945855,-93.240981,9,Powderhorn,Corcoran,6,2,Howe
-93.299069999880558,44.999223000241322,719,04/16/2018 12:09pm,"1910 irving ave n,Minneapolis,MN",Snow Emergency,44.999223,-93.29907,5,Near North,Near - North,1,2,Howe
-93.244467999998164,44.982750999658947,720,04/16/2018 11:49am,"302 8th Ave Se,Minneapolis,MN",Snow Emergency,44.982751,-93.244468,3,University,Marcy Holmes,4,2,Howe
-93.244091999745933,44.985618999717126,721,04/16/2018 11:39am,"520 7th Ave Se,Minneapolis,MN",Snow Emergency,44.985619,-93.244092,3,University,Marcy Holmes,4,2,Howe
-93.301134999780402,44.945297000056534,722,04/16/2018 12:12pm,"3138 HUMBOLT AVE S,Minneapolis,MN",Snow Emergency,44.945297,-93.301135,10,Calhoun Isle,ECCO,5,2,Howe
-93.294791000404302,44.945808000239083,723,04/16/2018 12:13pm,"3120 Emerson ave s,Minneapolis,MN",Snow Emergency,44.945808,-93.294791,10,Calhoun Isle,CARAG,5,2,Howe
-93.286118999791995,45.000877000073551,724,04/16/2018 12:14pm,"2120 6th St n,Minneapolis,MN",Snow Emergency,45.000877,-93.286119,5,Near North,Hawthorne,1,2,Howe
-93.274340999837236,44.963590000078518,725,04/16/2018 12:15pm,"1910 2nd Ave s ,Minneapolis,MN",Snow Emergency,44.96359,-93.274341,6,Central,Steven's Square - Loring Heights,3,2,Howe
-93.240981000173008,44.945965000284623,726,04/16/2018 12:16pm,"3116 22nd Avenue South,Minneapolis,MN",Snow Emergency,44.945965,-93.240981,9,Powderhorn,Corcoran,6,2,Howe
-93.245206999903075,44.988825000073746,727,04/16/2018 12:16pm,"716 5th ave se,Minneapolis,MN",Snow Emergency,44.988825,-93.245207,3,University,Marcy Holmes,4,2,Howe
-93.242169000099238,45.001698000162584,728,04/16/2018 12:16pm,"1152 14th ave ne,Minneapolis,MN",Snow Emergency,45.001698,-93.242169,1,Northeast,Northeast Park,2,2,Howe
-93.296048999961343,44.945808000239083,729,04/16/2018 12:17pm,"3120 Fremont ave s,Minneapolis,MN",Snow Emergency,44.945808,-93.296049,10,Calhoun Isle,CARAG,5,2,Howe
-93.240987999596484,44.945891999616144,730,04/16/2018 12:19pm,"3120 22nd Avenue South,Minneapolis,MN",Snow Emergency,44.945892,-93.240988,9,Powderhorn,Corcoran,6,2,Howe
-93.246615000082159,44.985806000246782,731,04/16/2018 12:19pm,"526 5th st se,Minneapolis,MN",Snow Emergency,44.985806,-93.246615,3,University,Marcy Holmes,4,2,Howe
-93.246824999873809,44.988487999821416,732,04/16/2018 12:19pm,"418 7th st se,Minneapolis,MN",Snow Emergency,44.988488,-93.246825,3,University,Marcy Holmes,4,2,Howe
-93.286175999722559,45.013783999931711,733,04/16/2018 12:20pm,"3218 6th St n,Minneapolis,MN",Snow Emergency,45.013784,-93.286176,4,Camden,McKinley,1,2,Howe
-93.297296999956529,44.961461999971391,734,04/16/2018 12:22pm,"2116 GIRARD AVE S,Minneapolis,MN",Snow Emergency,44.961462,-93.297297,7,Calhoun Isle,Lowry Hill,3,2,Howe
-93.230390000098396,44.992209999691802,735,04/16/2018 12:23pm,"1142 15th ave se,Minneapolis,MN",Snow Emergency,44.99221,-93.23039,1,University,Como,2,2,Howe
-93.283304000379303,44.963719999778213,736,04/16/2018 12:24pm,"1902 pleasant ave s,Minneapolis,MN",Snow Emergency,44.96372,-93.283304,7,Central,Steven's Square - Loring Heights,3,2,Howe
-93.275602999578709,44.966164000068595,737,04/16/2018 12:25pm,"1700 Stevens avs,Minneapolis,MN",Snow Emergency,44.966164,-93.275603,6,Central,Steven's Square - Loring Heights,3,2,Howe
-93.236910000396165,44.983535999886548,738,04/16/2018 12:28pm,"1204 6th st SE,Minneapolis,MN",Snow Emergency,44.983536,-93.23691,3,University,Marcy Holmes,4,2,Howe
-93.238167999953191,44.944962999942554,739,04/16/2018 12:29pm,"2314 32nd st e,Minneapolis,MN",Snow Emergency,44.944963,-93.238168,9,Powderhorn,Corcoran,6,2,Howe
-93.237944000415268,44.944973999550484,740,04/16/2018 12:31pm,"2318 32nd Street East,Minneapolis,MN",Snow Emergency,44.944974,-93.237944,9,Powderhorn,Corcoran,6,2,Howe
-93.248771999727978,44.989307999864359,741,04/16/2018 12:32pm,"324 7th st se,Minneapolis,MN",Snow Emergency,44.989308,-93.248772,3,University,Marcy Holmes,4,2,Howe
-93.299296999556859,44.987041999688579,742,04/16/2018 12:34pm,"900 Irving Ave. N.,Minneapolis,MN",Snow Emergency,44.987042,-93.299297,5,Near North,Near - North,1,2,Howe
-93.299104999695942,44.998221999945379,743,04/16/2018 12:35pm,"1826 irving ave n ,Minneapolis,MN",Snow Emergency,44.998222,-93.299105,5,Near North,Near - North,1,2,Howe
-93.240607000013028,44.984678000389472,744,04/16/2018 12:39pm,"914 6th st se,Minneapolis,MN",Snow Emergency,44.984678,-93.240607,3,University,Marcy Holmes,4,2,Howe
-93.300339999990967,44.988021999915411,745,04/16/2018 12:41pm,"1038 james ave n,Minneapolis,MN",Snow Emergency,44.988022,-93.30034,5,Near North,Near - North,1,2,Howe
