X,Y,FID,Citation_N,Service_Da,Address,Ordinance,Ordinanc_1,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Snow_Em_Na,Day_ID
-93.315523,44.993352,4141,271118393630,4/16/2018 15:58,2718 14TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.993352,-93.315523,5,Near North,Willard - Hay,1,Howe,2
-93.243775,44.899029,4142,271118384352,4/16/2018 15:59,5726 20TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.899029,-93.243775,11,Nokomis,Wenonah,6,Howe,2
-93.224314,44.969538,4143,271118360633,4/16/2018 16:00,616 ERIE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.969538,-93.224314,2,University,Prospect Park - East River Road,4,Howe,2
-93.309582,44.980191,4144,271118360011,4/16/2018 16:00,308 QUEEN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.980191,-93.309582,5,Near North,Harrison,3,Howe,2
-93.233481,44.982157,4145,271118394780,4/16/2018 16:00,1420 6TH ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982157,-93.233481,3,University,Marcy Holmes,4,Howe,2
-93.307868,45.020477,4146,271118336923,4/16/2018 16:00,2124 36TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.020477,-93.307868,4,Camden,Folwell,1,Howe,2
-93.307987,45.020485,4147,271118336922,4/16/2018 16:00,2126 36TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.020485,-93.307987,4,Camden,Folwell,1,Howe,2
-93.246121,45.023028,4148,271118393882,4/16/2018 16:00,3024 TYLER ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.023028,-93.246121,1,Northeast,Audubon Park,2,Howe,2
-93.292526,45.04907,4149,271118393653,4/16/2018 16:00,5140 COLFAX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.04907,-93.292526,4,Camden,Lind - Bohanon,1,Howe,2
-93.224342,44.969481,4150,271118360634,4/16/2018 16:01,618 ERIE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.969481,-93.224342,2,University,Prospect Park - East River Road,4,Howe,2
-93.23339,44.982096,4151,271118394781,4/16/2018 16:01,1420 6TH ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982096,-93.23339,3,University,Marcy Holmes,4,Howe,2
-93.314791,44.993476,4152,271118393631,4/16/2018 16:01,2704 14TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.993476,-93.314791,5,Near North,Willard - Hay,1,Howe,2
-93.300911,45.034392,4153,271118396581,4/16/2018 16:01,4330 JAMES AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.034392,-93.300911,4,Camden,Webber - Camden,1,Howe,2
-93.236204,44.964234,4154,271118386568,4/16/2018 16:02,2304 BUTLER PL,478.1000(b),Snow emergency parking restrictions - even number address,44.964234,-93.236204,6,Longfellow,Seward,4,Howe,2
-93.292566,45.049763,4155,271118393654,4/16/2018 16:02,5210 COLFAX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.049763,-93.292566,4,Camden,Lind - Bohanon,1,Howe,2
-93.31126,44.898309,4156,271118393226,4/16/2018 16:03,5746 RUSSELL AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.898309,-93.31126,13,Southwest,Armatage,5,Howe,2
-93.208941,44.901856,4157,271118364561,4/16/2018 16:03,5612 45TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.901856,-93.208941,12,Nokomis,Morris Park,6,Howe,2
-93.224332,44.969424,4158,271118360635,4/16/2018 16:03,622 ERIE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.969424,-93.224332,2,University,Prospect Park - East River Road,4,Howe,2
-93.233282,44.982043,4159,271118394782,4/16/2018 16:03,1424 6TH ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982043,-93.233282,3,University,Marcy Holmes,4,Howe,2
-93.300921,45.03358,4160,271118396582,4/16/2018 16:03,4304 JAMES AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.03358,-93.300921,4,Camden,Webber - Camden,1,Howe,2
-93.245082,44.899731,4161,271118384353,4/16/2018 16:04,5658 19TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.899731,-93.245082,11,Nokomis,Wenonah,6,Howe,2
-93.208835,44.901541,4162,271118364562,4/16/2018 16:04,5602 45TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.901541,-93.208835,12,Nokomis,Morris Park,6,Howe,2
-93.21167,44.962272,4163,271118393841,4/16/2018 16:04,212 WARWICK ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.962272,-93.21167,2,University,Prospect Park - East River Road,4,Howe,2
-93.21152,44.962517,4164,271118391585,4/16/2018 16:04,208 WARWICK ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.962517,-93.21152,2,University,Prospect Park - East River Road,4,Howe,2
-93.23984,44.963919,4165,271118386569,4/16/2018 16:04,2306 BUTLER PL,478.1000(b),Snow emergency parking restrictions - even number address,44.963919,-93.23984,6,Longfellow,Seward,4,Howe,2
-93.302198,44.988281,4166,271118394429,4/17/2018 11:04,1009 KNOX AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.988281,-93.302198,5,Near North,Near - North,1,Howe,3
-93.293086,45.027661,4167,271118398543,4/17/2018 11:04,4007 DUPONT AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.027661,-93.293086,4,Camden,Webber - Camden,1,Howe,3
-93.263912,44.946248,4168,271118391251,4/17/2018 11:05,3105 COLUMBUS AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.946248,-93.263912,9,Powderhorn,Central,5,Howe,3
-93.257468,44.947724,4169,271118392547,4/17/2018 11:05,3007 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947724,-93.257468,9,Powderhorn,Powderhorn Park,6,Howe,3
-93.217274,44.98503,4170,271118397046,4/17/2018 11:05,2531 COLE AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.98503,-93.217274,2,University,Como,4,Howe,3
-93.310972,45.014352,4171,271118396001,4/17/2018 11:05,3237 RUSSELL AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.014352,-93.310972,4,Camden,Cleveland,1,Howe,3
-93.303286,45.023139,4172,271118397927,4/17/2018 11:05,3733 LOGAN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.023139,-93.303286,4,Camden,Folwell,1,Howe,3
-93.211372,44.911265,4173,271118360359,4/17/2018 11:06,5037 43RD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.911265,-93.211372,12,Nokomis,Minnehaha,6,Howe,3
-93.30245,44.987815,4174,271118394430,4/17/2018 11:06,1001 KNOX AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.987815,-93.30245,5,Near North,Near - North,1,Howe,3
-93.293118,45.028836,4175,271118398544,4/17/2018 11:06,4031 DUPONT AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.028836,-93.293118,4,Camden,Webber - Camden,1,Howe,3
-93.296576,45.033291,4176,271118338427,4/17/2018 11:06,1315 43RD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.033291,-93.296576,4,Camden,Webber - Camden,1,Howe,3
-93.286815,44.946982,4177,271118396174,4/17/2018 11:07,3037 GARFIELD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.946982,-93.286815,8,Powderhorn,Lyndale,5,Howe,3
-93.284308,44.958788,4178,271118394594,4/17/2018 11:07,2409 GRAND AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.958788,-93.284308,10,Powderhorn,Whittier,3,Howe,3
-93.22119,44.971845,4179,271118394699,4/17/2018 11:07,2525 DELAWARE ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.971845,-93.22119,2,University,Prospect Park - East River Road,4,Howe,3
-93.216801,44.984764,4180,271118397047,4/17/2018 11:07,2539 COLE AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.984764,-93.216801,2,University,Como,4,Howe,3
-93.303245,45.022373,4181,271118397928,4/17/2018 11:07,3701 LOGAN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.022373,-93.303245,4,Camden,Folwell,1,Howe,3
-93.307079,44.899698,4182,271118341042,4/17/2018 11:08,2109 57TH ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.899698,-93.307079,13,Southwest,Armatage,5,Howe,3
-93.283299,44.941304,4183,271118392206,4/17/2018 11:08,301 34TH ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.941304,-93.283299,8,Powderhorn,Lyndale,5,Howe,3
-93.303248,45.022355,4184,271118397929,4/17/2018 11:08,3703 LOGAN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.022355,-93.303248,4,Camden,Folwell,1,Howe,3
-93.257209,44.949957,4185,271118392303,4/17/2018 11:08,2903 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.949957,-93.257209,9,Phillips,Midtown Phillips,3,Howe,3
-93.286789,44.947617,4186,271118396175,4/17/2018 11:09,3019 GARFIELD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947617,-93.286789,8,Powderhorn,Lyndale,5,Howe,3
-93.301494,44.986302,4187,271118394431,4/17/2018 11:09,715 ELWOOD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.986302,-93.301494,5,Near North,Near - North,1,Howe,3
-93.303248,45.022034,4188,271118397930,4/17/2018 11:09,3655 LOGAN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.022034,-93.303248,4,Camden,Folwell,1,Howe,3
-93.227109,44.904188,4189,271118386242,4/17/2018 11:10,5433 31ST AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.904188,-93.227109,11,Nokomis,Wenonah,6,Howe,3
-93.25474,44.947132,4190,271118392548,4/17/2018 11:10,3043 14TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947132,-93.25474,9,Powderhorn,Powderhorn Park,6,Howe,3
-93.220819,44.971965,4191,271118394700,4/17/2018 11:10,2623 DELAWARE ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.971965,-93.220819,2,University,Prospect Park - East River Road,4,Howe,3
-93.30711,44.975651,4192,271118360030,4/17/2018 11:10,57 OLIVER AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.975651,-93.30711,7,Calhoun Isle,Bryn - Mawr,3,Howe,3
-93.303244,45.021551,4193,271118397931,4/17/2018 11:10,3631 LOGAN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.021551,-93.303244,4,Camden,Folwell,1,Howe,3
-93.260929,44.924873,4194,271118389675,4/17/2018 11:10,927 43RD ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.924873,-93.260929,11,Nokomis,Northrop,6,Howe,3
-93.263752,44.935092,4195,271118390168,4/17/2018 11:11,3719 COLUMBUS AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.935092,-93.263752,8,Powderhorn,Central,5,Howe,3
-93.281501,44.942585,4196,271118391110,4/17/2018 11:11,3309 PILLSBURY AVE,478.1000(c),Snow emergency parking restrictions - odd number address,44.942585,-93.281501,8,Powderhorn,Lyndale,5,Howe,3
-93.217864,44.946882,4197,271118394867,4/17/2018 11:11,3101 38TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.946882,-93.217864,2,Longfellow,Longfellow,6,Howe,3
-93.286794,44.947669,4198,271118396176,4/17/2018 11:11,3017 GARFIELD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947669,-93.286794,8,Powderhorn,Lyndale,5,Howe,3
-93.294408,45.027293,4199,271118398545,4/17/2018 11:11,3955 EMERSON AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.027293,-93.294408,4,Camden,Webber - Camden,1,Howe,3
-93.292953,45.033454,4200,271118338428,4/17/2018 11:11,1025 43RD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.033454,-93.292953,4,Camden,Webber - Camden,1,Howe,3
-93.303245,45.020902,4201,271118397932,4/17/2018 11:12,3609 LOGAN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.020902,-93.303245,4,Camden,Folwell,1,Howe,3
-93.257336,44.949819,4202,271118392304,4/17/2018 11:12,2909 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.949819,-93.257336,9,Phillips,Midtown Phillips,3,Howe,3
-93.286838,44.947835,4203,271118396177,4/17/2018 11:13,3011 GARFIELD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947835,-93.286838,8,Powderhorn,Lyndale,5,Howe,3
-93.218062,44.947839,4204,271118394868,4/17/2018 11:13,3015 38TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947839,-93.218062,2,Longfellow,Longfellow,6,Howe,3
-93.263744,44.935145,4205,271118390169,4/17/2018 11:14,3717 COLUMBUS AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.935145,-93.263744,8,Powderhorn,Central,5,Howe,3
-93.286821,44.947949,4206,271118396178,4/17/2018 11:14,3005 GARFIELD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947949,-93.286821,8,Powderhorn,Lyndale,5,Howe,3
-93.255339,44.964046,4207,271118394072,4/17/2018 11:14,1827 14TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.964046,-93.255339,6,Phillips,Ventura Village,3,Howe,3
-93.313399,45.011248,4208,271118396002,4/17/2018 11:14,2955 THOMAS AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.011248,-93.313399,4,Near North,Jordan,1,Howe,3
-93.281393,44.942019,4209,271118391111,4/17/2018 11:15,3335 PILLSBURY AVE,478.1000(c),Snow emergency parking restrictions - odd number address,44.942019,-93.281393,8,Powderhorn,Lyndale,5,Howe,3
-93.30104,44.98591,4210,271118394432,4/17/2018 11:15,701 ELWOOD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.98591,-93.30104,5,Near North,Near - North,1,Howe,3
-93.303213,45.015765,4211,271118397933,4/17/2018 11:15,3319 LOGAN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.015765,-93.303213,4,Camden,Folwell,1,Howe,3
-93.255986,44.949109,4212,271118392305,4/17/2018 11:15,2929 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.949109,-93.255986,9,Phillips,Midtown Phillips,3,Howe,3
-93.211521,44.903142,4213,271118360360,4/17/2018 11:16,5519 43RD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.903142,-93.211521,12,Nokomis,Morris Park,6,Howe,3
-93.219154,44.94798,4214,271118394869,4/17/2018 11:16,3009 37TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.94798,-93.219154,2,Longfellow,Longfellow,6,Howe,3
-93.284154,44.950932,4215,271118394595,4/17/2018 11:16,2819 GRAND AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.950932,-93.284154,10,Powderhorn,Whittier,3,Howe,3
-93.218897,44.971228,4216,271118395065,4/17/2018 11:16,2707 DELAWARE ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.971228,-93.218897,2,University,Prospect Park - East River Road,4,Howe,3
-93.218795,44.971267,4217,271118394701,4/17/2018 11:16,2713 DELAWARE ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.971267,-93.218795,2,University,Prospect Park - East River Road,4,Howe,3
-93.29787,44.941337,4218,271118392886,4/17/2018 11:17,1421 34TH ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.941337,-93.29787,10,Calhoun Isle,CARAG,5,Howe,3
-93.283009,44.948063,4219,271118396816,4/17/2018 11:17,3009 PLEASANT AVE,478.1000(c),Snow emergency parking restrictions - odd number address,44.948063,-93.283009,8,Powderhorn,Lyndale,5,Howe,3
-93.2191,44.948241,4220,271118394870,4/17/2018 11:17,3011 37TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.948241,-93.2191,2,Longfellow,Longfellow,6,Howe,3
-93.256064,44.949362,4221,271118392306,4/17/2018 11:17,2923 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.949362,-93.256064,9,Phillips,Midtown Phillips,3,Howe,3
-93.281371,44.944481,4222,271118391112,4/17/2018 11:18,3203 PILLSBURY AVE,478.1000(c),Snow emergency parking restrictions - odd number address,44.944481,-93.281371,8,Powderhorn,Lyndale,5,Howe,3
-93.219115,44.947636,4223,271118394871,4/17/2018 11:18,3011 37TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947636,-93.219115,2,Longfellow,Longfellow,6,Howe,3
-93.21029,44.963318,4224,271118327583,4/17/2018 11:18,139 CECIL ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.963318,-93.21029,2,University,Prospect Park - East River Road,4,Howe,3
-93.218573,44.9711,4225,271118394702,4/17/2018 11:18,2717 DELAWARE ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.9711,-93.218573,2,University,Prospect Park - East River Road,4,Howe,3
-93.303235,45.01282,4226,271118397934,4/17/2018 11:18,3117 LOGAN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.01282,-93.303235,5,Near North,Jordan,1,Howe,3
-93.294126,45.021008,4227,271118398546,4/17/2018 11:18,3619 EMERSON AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.021008,-93.294126,4,Camden,Folwell,1,Howe,3
-93.223958,44.932351,4228,271118382942,4/17/2018 11:19,3307 39TH ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.932351,-93.223958,12,Longfellow,Howe,6,Howe,3
