"ID";"snow_emergency_name";"service_date";"address";"latitude";"longitude";"day_id";"ward";"neighborhood";"community";"tow_district"
188;"Yardville";"2018-02-26 00:00:00";"3304 girard ave s. ,Minneapolis,MN";44.943;-93.297;2;10;"CARAG";"Calhoun Isle";5
189;"Yardville";"2018-02-26 00:00:00";"3212 Fremont Avenue South,Minneapolis,MN";44.944;-93.296;2;10;"CARAG";"Calhoun Isle";5
190;"Yardville";"2018-02-26 00:00:00";"3310 Fremont Avenue South,Minneapolis,MN";44.942;-93.296;2;10;"CARAG";"Calhoun Isle";5
191;"Yardville";"2018-02-26 00:00:00";"3340 girard ave s,Minneapolis,MN";44.942;-93.297;2;10;"CARAG";"Calhoun Isle";5
192;"Yardville";"2018-02-27 00:00:00";"3021 Knox Ave South,Minneapolis,MN";44.948;-93.304;3;10;"ECCO";"Calhoun Isle";5
193;"Yardville";"2018-02-27 00:00:00";"3549 Pleasant Avenue South,Minneapolis,MN";44.938;-93.283;3;8;"Lyndale";"Powderhorn";5
194;"Yardville";"2018-02-27 00:00:00";"27 34th st w,Minneapolis,MN";44.941;-93.279;3;8;"Lyndale";"Powderhorn";5
195;"Yardville";"2018-02-27 00:00:00";"15 33rd st w,Minneapolis,MN";44.943;-93.279;3;8;"Lyndale";"Powderhorn";5
196;"Yardville";"2018-02-27 00:00:00";"21 34th Street West,Minneapolis,MN";44.941;-93.279;3;8;"Lyndale";"Powderhorn";5
197;"Yardville";"2018-02-25 00:00:00";"20 27TH AVE SE,Minneapolis,MN";44.965;-93.221;2;2;"Prospect Park - East River Road";"University";4
198;"Yardville";"2018-02-25 00:00:00";"20 27TH AVE SE,Minneapolis,MN";44.965;-93.221;2;2;"Prospect Park - East River Road";"University";4
199;"Yardville";"2018-02-25 00:00:00";"24 27TH AVE SE,Minneapolis,MN";44.965;-93.22;2;2;"Prospect Park - East River Road";"University";4
200;"Yardville";"2018-02-25 00:00:00";"203 university ave se,Minneapolis,MN";44.986;-93.253;1;3;"Marcy Holmes";"University";4
201;"Yardville";"2018-02-25 00:00:00";"307 university ave se,Minneapolis,MN";44.986;-93.251;1;3;"Marcy Holmes";"University";4
202;"Yardville";"2018-02-25 00:00:00";"613 university Ave se,Minneapolis,MN";44.984;-93.247;1;3;"Marcy Holmes";"University";4
203;"Yardville";"2018-02-25 00:00:00";"311 university ave se,Minneapolis,MN";44.984;-93.246;1;3;"Marcy Holmes";"University";4
204;"Yardville";"2018-02-25 00:00:00";"1098 18TH AVE SE,Minneapolis,MN";44.991;-93.227;1;1;"Como";"University";4
205;"Yardville";"2018-02-25 00:00:00";"1028 18TH AVE SE,Minneapolis,MN";44.989;-93.227;1;1;"Como";"University";4
206;"Yardville";"2018-02-25 00:00:00";"1016 18th ave se,Minneapolis,MN";44.988;-93.227;1;1;"Como";"University";4
207;"Yardville";"2018-02-25 00:00:00";"327 university ave SE ,Minneapolis,MN";44.985;-93.251;1;3;"Marcy Holmes";"University";4
208;"Yardville";"2018-02-25 00:00:00";"607 oak st se,Minneapolis,MN";44.97;-93.227;2;2;"University of Minnesota";"University";4
209;"Yardville";"2018-02-25 00:00:00";"1020 18th ave se,Minneapolis,MN";44.988;-93.227;1;1;"Como";"University";4
210;"Yardville";"2018-02-25 00:00:00";"900 20th Ave s ,Minneapolis,MN";44.964;-93.245;1;6;"Seward";"Longfellow";4
211;"Yardville";"2018-02-25 00:00:00";"900 BLOCK 20TH AVE S,Minneapolis,MN";44.964;-93.244;1;6;"Seward";"Longfellow";4
212;"Yardville";"2018-02-25 00:00:00";"606 DELAWARE ST SE,Minneapolis,MN";44.973;-93.229;2;2;"University of Minnesota";"University";4
213;"Yardville";"2018-02-25 00:00:00";"2199 9TH S,Minneapolis,MN";44.964;-93.241;1;6;"Seward";"Longfellow";4
214;"Yardville";"2018-02-25 00:00:00";"2604 BUTLER PL,Minneapolis,MN";44.965;-93.235;2;2;"Cedar Riverside";"University";4
215;"Yardville";"2018-02-26 00:00:00";"205 BANK ST ,Minneapolis,MN";44.987;-93.257;1;3;"Nicollet Island - East Bank";"University";4
216;"Yardville";"2018-02-26 00:00:00";"874 22nd ave se,Minneapolis,MN";44.986;-93.221;2;2;"Como";"University";4
217;"Yardville";"2018-02-26 00:00:00";"1822 6th st s,Minneapolis,MN";44.968;-93.246;2;6;"Cedar Riverside";"University";4
218;"Yardville";"2018-02-26 00:00:00";"414 6th st se,Minneapolis,MN";44.988;-93.248;2;3;"Marcy Holmes";"University";4
219;"Yardville";"2018-02-26 00:00:00";"520 11TH AVE SE,Minneapolis,MN";44.984;-93.239;2;3;"Marcy Holmes";"University";4
220;"Yardville";"2018-02-26 00:00:00";"325 16th Ave se,Minneapolis,MN";44.979;-93.234;2;2;"University of Minnesota";"University";4
221;"Yardville";"2018-02-26 00:00:00";"1046 20th Ave SE ,Minneapolis,MN";44.989;-93.224;2;1;"Como";"University";4
222;"Yardville";"2018-02-26 00:00:00";"710 12th ave se,Minneapolis,MN";44.985;-93.236;2;3;"Marcy Holmes";"University";4
223;"Yardville";"2018-02-26 00:00:00";"508 11TH AVE SE,Minneapolis,MN";44.983;-93.238;2;3;"Marcy Holmes";"University";4
224;"Yardville";"2018-02-26 00:00:00";"1002 22nd Ave SE ,Minneapolis,MN";44.988;-93.221;2;1;"Como";"University";4
225;"Yardville";"2018-02-26 00:00:00";"1062 15TH AVE SE,Minneapolis,MN";44.99;-93.231;2;1;"Como";"University";4
226;"Yardville";"2018-02-26 00:00:00";"712 7th st se,Minneapolis,MN";44.987;-93.243;2;3;"Marcy Holmes";"University";4
227;"Yardville";"2018-02-26 00:00:00";"1110 5th st se,Minneapolis,MN";44.983;-93.239;2;3;"Marcy Holmes";"University";4
228;"Yardville";"2018-02-26 00:00:00";"1305 UNIVERSITY AVE SE,Minneapolis,MN";44.98;-93.237;1;3;"Marcy Holmes";"University";4
229;"Yardville";"2018-02-26 00:00:00";"1116 5th st se,Minneapolis,MN";44.983;-93.239;2;3;"Marcy Holmes";"University";4
230;"Yardville";"2018-02-26 00:00:00";"1112 6th St se,Minneapolis,MN";44.984;-93.238;2;3;"Marcy Holmes";"University";4
231;"Yardville";"2018-02-26 00:00:00";"506 11TH AVE SE,Minneapolis,MN";44.983;-93.239;2;3;"Marcy Holmes";"University";4
232;"Yardville";"2018-02-26 00:00:00";"704 11TH AVE SE,Minneapolis,MN";44.985;-93.237;2;3;"Marcy Holmes";"University";4
233;"Yardville";"2018-02-26 00:00:00";"1034 17TH AVE SE,Minneapolis,MN";44.989;-93.228;2;1;"Como";"University";4
234;"Yardville";"2018-02-26 00:00:00";"98 emerald st se ,Minneapolis,MN";44.966;-93.208;2;2;"Prospect Park - East River Road";"University";4
235;"Yardville";"2018-02-26 00:00:00";"1120 6th st se,Minneapolis,MN";44.984;-93.238;2;3;"Marcy Holmes";"University";4
236;"Yardville";"2018-02-26 00:00:00";"1028 6th st SE ,Minneapolis,MN";44.984;-93.239;2;3;"Marcy Holmes";"University";4
237;"Yardville";"2018-02-26 00:00:00";"1026 6th st se,Minneapolis,MN";44.984;-93.239;2;3;"Marcy Holmes";"University";4
238;"Yardville";"2018-02-26 00:00:00";"916 18th ave se,Minneapolis,MN";44.987;-93.227;2;2;"Como";"University";4
239;"Yardville";"2018-02-26 00:00:00";"704 12th Ave SE ,Minneapolis,MN";44.985;-93.236;2;3;"Marcy Holmes";"University";4
240;"Yardville";"2018-02-26 00:00:00";"858 18th ave se,Minneapolis,MN";44.985;-93.227;2;2;"Como";"University";4
241;"Yardville";"2018-02-26 00:00:00";"404 11TH AVE SE,Minneapolis,MN";44.982;-93.239;2;3;"Marcy Holmes";"University";4
242;"Yardville";"2018-02-26 00:00:00";"508 12TH AVE SE,Minneapolis,MN";44.983;-93.237;2;3;"Marcy Holmes";"University";4
243;"Yardville";"2018-02-26 00:00:00";"1106 6TH ST SE,Minneapolis,MN";44.984;-93.238;2;3;"Marcy Holmes";"University";4
244;"Yardville";"2018-02-26 00:00:00";"320 2nd ave se,Minneapolis,MN";44.987;-93.253;1;3;"Marcy Holmes";"University";4
245;"Yardville";"2018-02-26 00:00:00";"142 emerald st se,Minneapolis,MN";44.964;-93.208;2;2;"Prospect Park - East River Road";"University";4
246;"Yardville";"2018-02-26 00:00:00";"818 12TH AVE SE,Minneapolis,MN";44.986;-93.235;2;3;"Marcy Holmes";"University";4
247;"Yardville";"2018-02-26 00:00:00";"320 2ND AVE SE,Minneapolis,MN";44.987;-93.253;1;3;"Marcy Holmes";"University";4
248;"Yardville";"2018-02-26 00:00:00";"1216 6TH ST SE,Minneapolis,MN";44.983;-93.237;2;3;"Marcy Holmes";"University";4
249;"Yardville";"2018-02-26 00:00:00";"320 2ND AVE SE,Minneapolis,MN";44.987;-93.253;1;3;"Marcy Holmes";"University";4
250;"Yardville";"2018-02-26 00:00:00";"616 12th ave se,Minneapolis,MN";44.984;-93.236;2;3;"Marcy Holmes";"University";4
251;"Yardville";"2018-02-26 00:00:00";"1056 Talmage ave se,Minneapolis,MN";44.99;-93.229;2;1;"Como";"University";4
252;"Yardville";"2018-02-26 00:00:00";"846 24TH AVE SE,Minneapolis,MN";44.985;-93.219;2;2;"Como";"University";4
253;"Yardville";"2018-02-26 00:00:00";"330 3rd ave se,Minneapolis,MN";44.986;-93.251;1;3;"Marcy Holmes";"University";4
254;"Yardville";"2018-02-26 00:00:00";"606 12th Ave se ,Minneapolis,MN";44.984;-93.237;2;3;"Marcy Holmes";"University";4
255;"Yardville";"2018-02-26 00:00:00";"262 21st Ave s,Minneapolis,MN";44.974;-93.242;2;2;"University of Minnesota";"University";4
256;"Yardville";"2018-02-26 00:00:00";"200 UNIVERSITY AVE,Minneapolis,MN";44.986;-93.253;1;3;"Marcy Holmes";"University";4
257;"Yardville";"2018-02-26 00:00:00";"608 12TH AVE SE,Minneapolis,MN";44.984;-93.237;2;3;"Marcy Holmes";"University";4
258;"Yardville";"2018-02-26 00:00:00";"222 2nd ave se,Minneapolis,MN";44.986;-93.254;1;3;"Marcy Holmes";"University";4
259;"Yardville";"2018-02-26 00:00:00";"1210 7TH ST SE,Minneapolis,MN";44.984;-93.236;2;3;"Marcy Holmes";"University";4
260;"Yardville";"2018-02-26 00:00:00";"222 2nd ave se,Minneapolis,MN";44.986;-93.254;1;3;"Marcy Holmes";"University";4
261;"Yardville";"2018-02-26 00:00:00";"428 2nd Ave SE,Minneapolis,MN";44.987;-93.252;2;3;"Marcy Holmes";"University";4
262;"Yardville";"2018-02-26 00:00:00";"528 3rd ave se,Minneapolis,MN";44.988;-93.25;2;3;"Marcy Holmes";"University";4
263;"Yardville";"2018-02-26 00:00:00";"526 2nd Ave SE,Minneapolis,MN";44.989;-93.251;2;3;"Marcy Holmes";"University";4
264;"Yardville";"2018-02-26 00:00:00";"348 ulysses st ne,Minneapolis,MN";44.992;-93.236;2;1;"Como";"University";4
265;"Yardville";"2018-02-26 00:00:00";"600 3rd ave se,Minneapolis,MN";44.989;-93.25;2;3;"Marcy Holmes";"University";4
266;"Yardville";"2018-02-26 00:00:00";"300 5TH AVE SE,Minneapolis,MN";44.984;-93.249;2;3;"Marcy Holmes";"University";4
267;"Yardville";"2018-02-26 00:00:00";"720 6th ave se,Minneapolis,MN";44.988;-93.244;2;3;"Marcy Holmes";"University";4
268;"Yardville";"2018-02-26 00:00:00";"516 4th ave se,Minneapolis,MN";44.988;-93.248;2;3;"Marcy Holmes";"University";4
269;"Yardville";"2018-02-26 00:00:00";"614 4th ave se,Minneapolis,MN";44.988;-93.248;2;3;"Marcy Holmes";"University";4
270;"Yardville";"2018-02-26 00:00:00";"428 8th ave se,Minneapolis,MN";44.984;-93.244;2;3;"Marcy Holmes";"University";4
271;"Yardville";"2018-02-26 00:00:00";"326 6th ave se,Minneapolis,MN";44.985;-93.247;2;3;"Marcy Holmes";"University";4
272;"Yardville";"2018-02-26 00:00:00";"308 4TH AVE SE,Minneapolis,MN";44.985;-93.25;2;3;"Marcy Holmes";"University";4
273;"Yardville";"2018-02-26 00:00:00";"406 7th ave se,Minneapolis,MN";44.984;-93.245;2;3;"Marcy Holmes";"University";4
274;"Yardville";"2018-02-26 00:00:00";"528 7TH AVE SE,Minneapolis,MN";44.986;-93.244;2;3;"Marcy Holmes";"University";4
275;"Yardville";"2018-02-26 00:00:00";"428 7th ave se,Minneapolis,MN";44.985;-93.245;2;3;"Marcy Holmes";"University";4
276;"Yardville";"2018-02-26 00:00:00";"502 7TH AVE SE,Minneapolis,MN";44.985;-93.244;2;3;"Marcy Holmes";"University";4
277;"Yardville";"2018-02-26 00:00:00";"724 7th ave se,Minneapolis,MN";44.988;-93.242;2;3;"Marcy Holmes";"University";4
278;"Yardville";"2018-02-26 00:00:00";"324 7th ave se,Minneapolis,MN";44.983;-93.246;2;3;"Marcy Holmes";"University";4
279;"Yardville";"2018-02-26 00:00:00";"506 8TH AVE SE,Minneapolis,MN";44.985;-93.243;2;3;"Marcy Holmes";"University";4
280;"Yardville";"2018-02-26 00:00:00";"400 8TH AVE SE ,Minneapolis,MN";44.984;-93.244;2;3;"Marcy Holmes";"University";4
281;"Yardville";"2018-02-26 00:00:00";"412 7TH AVE SE,Minneapolis,MN";44.985;-93.245;2;3;"Marcy Holmes";"University";4
282;"Yardville";"2018-02-26 00:00:00";"726 5th Ave se,Minneapolis,MN";44.989;-93.245;2;3;"Marcy Holmes";"University";4
283;"Yardville";"2018-02-26 00:00:00";"520 7TH AVE SE,Minneapolis,MN";44.986;-93.244;2;3;"Marcy Holmes";"University";4
284;"Yardville";"2018-02-26 00:00:00";"716 7th ave se,Minneapolis,MN";44.988;-93.243;2;3;"Marcy Holmes";"University";4
285;"Yardville";"2018-02-26 00:00:00";"520 8TH AVE SE,Minneapolis,MN";44.985;-93.243;2;3;"Marcy Holmes";"University";4
286;"Yardville";"2018-02-26 00:00:00";"324 8TH AVE SE,Minneapolis,MN";44.983;-93.244;2;3;"Marcy Holmes";"University";4
287;"Yardville";"2018-02-26 00:00:00";"818 7TH AVE SE,Minneapolis,MN";44.988;-93.242;2;3;"Marcy Holmes";"University";4
288;"Yardville";"2018-02-26 00:00:00";"416 8th ave se,Minneapolis,MN";44.984;-93.243;2;3;"Marcy Holmes";"University";4
289;"Yardville";"2018-02-26 00:00:00";"624 5th st se,Minneapolis,MN";44.985;-93.245;2;3;"Marcy Holmes";"University";4
290;"Yardville";"2018-02-26 00:00:00";"724 7th st se,Minneapolis,MN";44.987;-93.242;2;3;"Marcy Holmes";"University";4
291;"Yardville";"2018-02-26 00:00:00";"526 8th st se,Minneapolis,MN";44.989;-93.244;2;3;"Marcy Holmes";"University";4
292;"Yardville";"2018-02-26 00:00:00";"704 5th st se,Minneapolis,MN";44.985;-93.245;2;3;"Marcy Holmes";"University";4
293;"Yardville";"2018-02-26 00:00:00";"528 5TH ST SE,Minneapolis,MN";44.986;-93.247;2;3;"Marcy Holmes";"University";4
294;"Yardville";"2018-02-26 00:00:00";"620 5TH ST SE,Minneapolis,MN";44.985;-93.246;2;3;"Marcy Holmes";"University";4
295;"Yardville";"2018-02-26 00:00:00";"224 8th ave se,Minneapolis,MN";44.982;-93.245;2;3;"Marcy Holmes";"University";4
296;"Yardville";"2018-02-26 00:00:00";"1022 16TH AVE SE,Minneapolis,MN";44.989;-93.229;2;1;"Como";"University";4
297;"Yardville";"2018-02-26 00:00:00";"412 5th st se,Minneapolis,MN";44.987;-93.248;2;3;"Marcy Holmes";"University";4
298;"Yardville";"2018-02-26 00:00:00";"1008 5TH ST SE,Minneapolis,MN";44.983;-93.24;2;3;"Marcy Holmes";"University";4
299;"Yardville";"2018-02-26 00:00:00";"520 5th st se,Minneapolis,MN";44.986;-93.247;2;3;"Marcy Holmes";"University";4
300;"Yardville";"2018-02-26 00:00:00";"1010 5TH ST SE,Minneapolis,MN";44.983;-93.24;2;3;"Marcy Holmes";"University";4
301;"Yardville";"2018-02-26 00:00:00";"412 6th st se,Minneapolis,MN";44.988;-93.248;2;3;"Marcy Holmes";"University";4
302;"Yardville";"2018-02-26 00:00:00";"416 6th st se,Minneapolis,MN";44.987;-93.248;2;3;"Marcy Holmes";"University";4
303;"Yardville";"2018-02-26 00:00:00";"2760 UNIVERSITY AVE SE,Minneapolis,MN";44.971;-93.218;2;2;"Prospect Park - East River Road";"University";4
304;"Yardville";"2018-02-26 00:00:00";"612 Delaware st se,Minneapolis,MN";44.973;-93.229;2;2;"University of Minnesota";"University";4
305;"Yardville";"2018-02-26 00:00:00";"524 5th st se,Minneapolis,MN";44.986;-93.247;2;3;"Marcy Holmes";"University";4
306;"Yardville";"2018-02-26 00:00:00";"2500 BLOCK 9th st s,Minneapolis,MN";44.964;-93.235;1;6;"Seward";"Longfellow";4
307;"Yardville";"2018-02-26 00:00:00";"418 11THE AVE SE,Minneapolis,MN";44.983;-93.239;2;3;"Marcy Holmes";"University";4
308;"Yardville";"2018-02-26 00:00:00";"420 5TH ST SE,Minneapolis,MN";44.986;-93.248;2;3;"Marcy Holmes";"University";4
309;"Yardville";"2018-02-26 00:00:00";"728 6TH ST SE,Minneapolis,MN";44.986;-93.243;2;3;"Marcy Holmes";"University";4
310;"Yardville";"2018-02-26 00:00:00";"218 6th st se ,Minneapolis,MN";44.989;-93.251;2;3;"Marcy Holmes";"University";4
311;"Yardville";"2018-02-26 00:00:00";"716 Deleware st se,Minneapolis,MN";44.973;-93.228;2;2;"University of Minnesota";"University";4
312;"Yardville";"2018-02-26 00:00:00";"326 6th st se,Minneapolis,MN";44.988;-93.249;2;3;"Marcy Holmes";"University";4
313;"Yardville";"2018-02-26 00:00:00";"1016 16TH AVE SE,Minneapolis,MN";44.988;-93.229;2;1;"Como";"University";4
314;"Yardville";"2018-02-26 00:00:00";"9th st 25th ave s,Minneapolis,MN";44.968;-93.236;2;2;"Cedar Riverside";"University";4
315;"Yardville";"2018-02-26 00:00:00";"626 12th ave se,Minneapolis,MN";44.984;-93.236;2;3;"Marcy Holmes";"University";4
316;"Yardville";"2018-02-26 00:00:00";"610 DELAWARE ST SE,Minneapolis,MN";44.973;-93.229;2;2;"University of Minnesota";"University";4
317;"Yardville";"2018-02-26 00:00:00";"313 16th Ave se,Minneapolis,MN";44.979;-93.234;2;2;"University of Minnesota";"University";4
318;"Yardville";"2018-02-26 00:00:00";"420 11TH AVE SE,Minneapolis,MN";44.983;-93.239;2;3;"Marcy Holmes";"University";4
319;"Yardville";"2018-02-26 00:00:00";"512 11th Ave se,Minneapolis,MN";44.984;-93.239;2;3;"Marcy Holmes";"University";4
320;"Yardville";"2018-02-26 00:00:00";"812 7th st se,Minneapolis,MN";44.986;-93.241;2;3;"Marcy Holmes";"University";4
321;"Yardville";"2018-02-26 00:00:00";"310 16th ave se,Minneapolis,MN";44.979;-93.234;2;2;"University of Minnesota";"University";4
322;"Yardville";"2018-02-26 00:00:00";"1002 5TH ST SE,Minneapolis,MN";44.983;-93.24;2;3;"Marcy Holmes";"University";4
323;"Yardville";"2018-02-26 00:00:00";"928 5TH ST SE,Minneapolis,MN";44.984;-93.241;2;3;"Marcy Holmes";"University";4
324;"Yardville";"2018-02-27 00:00:00";"859 weeks ave se,Minneapolis,MN";44.986;-93.216;2;2;"Como";"University";4
325;"Yardville";"2018-02-27 00:00:00";"651 erie st se,Minneapolis,MN";44.968;-93.224;2;2;"Prospect Park - East River Road";"University";4
326;"Yardville";"2018-02-27 00:00:00";"631 Erie st se,Minneapolis,MN";44.969;-93.224;2;2;"Prospect Park - East River Road";"University";4
327;"Yardville";"2018-02-27 00:00:00";"637 erie st se,Minneapolis,MN";44.969;-93.224;2;2;"Prospect Park - East River Road";"University";4
328;"Yardville";"2018-02-27 00:00:00";"635 Ontario st se,Minneapolis,MN";44.969;-93.225;2;2;"Prospect Park - East River Road";"University";4
329;"Yardville";"2018-02-27 00:00:00";"1207 12th ave se,Minneapolis,MN";44.991;-93.235;2;2;"Como";"University";4
330;"Yardville";"2018-02-27 00:00:00";"707 13th ave se,Minneapolis,MN";44.984;-93.235;3;3;"Marcy Holmes";"University";4
331;"Yardville";"2018-02-27 00:00:00";"709 13th ave se,Minneapolis,MN";44.984;-93.235;3;3;"Marcy Holmes";"University";4
332;"Yardville";"2018-02-27 00:00:00";"1529 brook ave se,Minneapolis,MN";44.987;-93.229;2;2;"Como";"University";4
333;"Yardville";"2018-02-27 00:00:00";"1061 26th ave se,Minneapolis,MN";44.99;-93.216;3;1;"Como";"University";4
334;"Yardville";"2018-02-27 00:00:00";"1025 26TH AVE SE,Minneapolis,MN";44.989;-93.216;3;1;"Como";"University";4
335;"Yardville";"2018-02-27 00:00:00";"1045 26th ave se,Minneapolis,MN";44.989;-93.217;3;1;"Como";"University";4
336;"Yardville";"2018-02-27 00:00:00";"919 22ave se,Minneapolis,MN";44.987;-93.222;2;2;"Como";"University";4
337;"Yardville";"2018-02-27 00:00:00";"1087 26TH AVE SE,Minneapolis,MN";44.991;-93.216;3;1;"Como";"University";4
338;"Yardville";"2018-02-27 00:00:00";"1023 21st ave se,Minneapolis,MN";44.989;-93.223;3;1;"Como";"University";4
339;"Yardville";"2018-02-27 00:00:00";"937 WEEKS AVE SE,Minneapolis,MN";44.987;-93.218;2;2;"Como";"University";4
340;"Yardville";"2018-02-27 00:00:00";"1045 26th ave se,Minneapolis,MN";44.989;-93.217;3;1;"Como";"University";4
341;"Yardville";"2018-02-27 00:00:00";"1065 25th ave se,Minneapolis,MN";44.99;-93.218;3;1;"Como";"University";4
342;"Yardville";"2018-02-27 00:00:00";"1091 25th ave se,Minneapolis,MN";44.991;-93.218;3;1;"Como";"University";4
343;"Yardville";"2018-02-27 00:00:00";"1085 25 TH ST SE,Minneapolis,MN";44.991;-93.218;3;1;"Como";"University";4
344;"Yardville";"2018-02-27 00:00:00";"925 weeks ave se,Minneapolis,MN";44.987;-93.218;2;2;"Como";"University";4
345;"Yardville";"2018-02-27 00:00:00";"941 25th ave se,Minneapolis,MN";44.987;-93.218;2;2;"Como";"University";4
346;"Yardville";"2018-02-27 00:00:00";"2327 cole ave se,Minneapolis,MN";44.986;-93.219;2;2;"Como";"University";4
347;"Yardville";"2018-02-27 00:00:00";"857 24th ave se,Minneapolis,MN";44.985;-93.219;2;2;"Como";"University";4
348;"Yardville";"2018-02-27 00:00:00";"1529 brook ave se,Minneapolis,MN";44.987;-93.229;2;2;"Como";"University";4
349;"Yardville";"2018-02-27 00:00:00";"837 24th ave se ,Minneapolis,MN";44.985;-93.219;2;2;"Como";"University";4
350;"Yardville";"2018-02-27 00:00:00";"851 25th ave se,Minneapolis,MN";44.985;-93.218;2;2;"Como";"University";4
351;"Yardville";"2018-02-27 00:00:00";"923 21st ave so,Minneapolis,MN";44.963;-93.242;3;6;"Seward";"Longfellow";4
352;"Yardville";"2018-02-27 00:00:00";"921 25th ave se,Minneapolis,MN";44.987;-93.218;2;2;"Como";"University";4
353;"Yardville";"2018-02-27 00:00:00";"645 ONTARIO ST SE,Minneapolis,MN";44.969;-93.225;2;2;"Prospect Park - East River Road";"University";4
354;"Yardville";"2018-02-27 00:00:00";"855 weeks ave se,Minneapolis,MN";44.986;-93.216;2;2;"Como";"University";4
355;"Yardville";"2018-02-27 00:00:00";"657 Ontario st se,Minneapolis,MN";44.969;-93.225;2;2;"Prospect Park - East River Road";"University";4
356;"Yardville";"2018-02-27 00:00:00";"879 27th ave se,Minneapolis,MN";44.986;-93.216;2;2;"Como";"University";4
357;"Yardville";"2018-02-27 00:00:00";"657 Ontario st se,Minneapolis,MN";44.969;-93.225;2;2;"Prospect Park - East River Road";"University";4
358;"Yardville";"2018-02-27 00:00:00";"871 23rd ave se,Minneapolis,MN";44.986;-93.221;2;2;"Como";"University";4
359;"Yardville";"2018-02-27 00:00:00";"835 23rd ave s,Minneapolis,MN";44.965;-93.239;2;2;"Cedar Riverside";"University";4
360;"Yardville";"2018-02-27 00:00:00";"303 19th st s,Minneapolis,MN";44.971;-93.244;2;2;"University of Minnesota";"University";4
361;"Yardville";"2018-02-27 00:00:00";"647 ONTARIO ST SE,Minneapolis,MN";44.969;-93.225;2;2;"Prospect Park - East River Road";"University";4
362;"Yardville";"2018-02-27 00:00:00";"621 erie st se,Minneapolis,MN";44.969;-93.224;2;2;"Prospect Park - East River Road";"University";4
363;"Yardville";"2018-02-27 00:00:00";"601 Erie st se,Minneapolis,MN";44.97;-93.224;2;2;"Prospect Park - East River Road";"University";4
364;"Yardville";"2018-02-27 00:00:00";"901 weeks Ave SE ,Minneapolis,MN";44.987;-93.217;2;2;"Como";"University";4
365;"Yardville";"2018-02-27 00:00:00";"917 21st ave so,Minneapolis,MN";44.963;-93.242;3;6;"Seward";"Longfellow";4
366;"Yardville";"2018-02-27 00:00:00";"425 19th ave s,Minneapolis,MN";44.97;-93.246;3;6;"Cedar Riverside";"University";4
367;"Yardville";"2018-02-27 00:00:00";"2121 22nd St E ,Minneapolis,MN";44.961;-93.241;3;6;"Seward";"Longfellow";4
368;"Yardville";"2018-02-27 00:00:00";"919 21st Ave S,Minneapolis,MN";44.963;-93.242;3;6;"Seward";"Longfellow";4
369;"Yardville";"2018-02-27 00:00:00";"947 weeks ave se,Minneapolis,MN";44.987;-93.219;2;2;"Como";"University";4
370;"Yardville";"2018-02-27 00:00:00";"605 Ontario St Se,Minneapolis,MN";44.97;-93.225;2;2;"Prospect Park - East River Road";"University";4
371;"Yardville";"2018-02-27 00:00:00";"419 19th ave s,Minneapolis,MN";44.97;-93.246;2;2;"Cedar Riverside";"University";4
372;"Yardville";"2018-02-27 00:00:00";"919 21st Ave S,Minneapolis,MN";44.963;-93.242;3;6;"Seward";"Longfellow";4
373;"Yardville";"2018-02-27 00:00:00";"919 21st Av S,Minneapolis,MN";44.963;-93.242;3;6;"Seward";"Longfellow";4
374;"Yardville";"2018-02-27 00:00:00";"651 Ontario st se,Minneapolis,MN";44.969;-93.225;2;2;"Prospect Park - East River Road";"University";4
375;"Yardville";"2018-02-27 00:00:00";"623 Ontario st se,Minneapolis,MN";44.969;-93.225;2;2;"Prospect Park - East River Road";"University";4
