"FID";"snow_emergency_name";"service_date";"address";"latitude";"longitude";"day_id";"ward";"neighborhood";"community";"tow_district"
757;"Xerxes";"2018-02-24 00:00:00";"1916 COLFAX AVE S,Minneapolis,MN";44.964;-93.292;2;7;"Lowry Hill";"Calhoun Isle";3
758;"Xerxes";"2018-02-24 00:00:00";"Humboldt ave & the mall,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
759;"Xerxes";"2018-02-24 00:00:00";"Irving ave s & the mall,Minneapolis,MN";44.95;-93.302;2;7;"East Isles";"Calhoun Isle";3
760;"Xerxes";"2018-02-24 00:00:00";"HUMBOLDT AVE S & THE MALL,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
761;"Xerxes";"2018-02-24 00:00:00";"Irving and the mall,Minneapolis,MN";44.95;-93.302;2;7;"East Isles";"Calhoun Isle";3
762;"Xerxes";"2018-02-24 00:00:00";"1906 Colfax Ave s,Minneapolis,MN";44.964;-93.292;2;7;"Lowry Hill";"Calhoun Isle";3
763;"Xerxes";"2018-02-24 00:00:00";"Mall street & S HUMBOLDT AVE,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
764;"Xerxes";"2018-02-24 00:00:00";"THA MALL & HUMBOLDT AVE S,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
765;"Xerxes";"2018-02-24 00:00:00";"Humboldt ave s @ the mall,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
766;"Xerxes";"2018-02-24 00:00:00";"Mall street & S HUMBOLDT AVE,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
767;"Xerxes";"2018-02-24 00:00:00";"Humboldt ave s @ the mall,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
768;"Xerxes";"2018-02-24 00:00:00";"HUMBOLDT @ THE MALL ,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
769;"Xerxes";"2018-02-24 00:00:00";"1700 Block/the mall,Minneapolis,MN";44.95;-93.303;2;7;"East Isles";"Calhoun Isle";3
770;"Xerxes";"2018-02-24 00:00:00";"HUMBOLDT AVE S @ THE MALL,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
771;"Xerxes";"2018-02-24 00:00:00";"HUMBOLDT AVE S @ THE MALL,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
772;"Xerxes";"2018-02-24 00:00:00";"1700 block of the mall ,Minneapolis,MN";44.95;-93.303;2;7;"East Isles";"Calhoun Isle";3
773;"Xerxes";"2018-02-24 00:00:00";"1100 the mall,Minneapolis,MN";44.95;-93.302;2;7;"East Isles";"Calhoun Isle";3
774;"Xerxes";"2018-02-24 00:00:00";"The mall & knox AVE S ,Minneapolis,MN";44.95;-93.305;2;7;"East Isles";"Calhoun Isle";3
775;"Xerxes";"2018-02-24 00:00:00";"THE MALL & HUMBOLDT AVE S,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
776;"Xerxes";"2018-02-24 00:00:00";"1512 spruce place ,Minneapolis,MN";44.967;-93.281;2;7;"Loring Park";"Central";3
777;"Xerxes";"2018-02-24 00:00:00";"1522 spruce pl,Minneapolis,MN";44.966;-93.281;2;7;"Loring Park";"Central";3
778;"Xerxes";"2018-02-24 00:00:00";"411 2ND ST N ,Minneapolis,MN";44.986;-93.273;1;3;"North Loop";"Central";3
779;"Xerxes";"2018-02-24 00:00:00";"528 E 15TH ST ,Minneapolis,MN";44.968;-93.268;1;7;"Elliot Park";"Central";3
780;"Xerxes";"2018-02-24 00:00:00";"1904 pillsbury ave s,Minneapolis,MN";44.964;-93.281;2;7;"Steven's Square - Loring Heights";"Central";3
781;"Xerxes";"2018-02-24 00:00:00";"Mall street & S HUMBOLDT AVE,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
782;"Xerxes";"2018-02-24 00:00:00";"2600 HENNEPIN AVE S,Minneapolis,MN";44.955;-93.297;1;7;"East Isles";"Calhoun Isle";3
783;"Xerxes";"2018-02-24 00:00:00";"1902 Pillsbury ave ,Minneapolis,MN";44.964;-93.281;2;7;"Steven's Square - Loring Heights";"Central";3
784;"Xerxes";"2018-02-24 00:00:00";"737 15tTH ST E,Minneapolis,MN";44.968;-93.263;1;6;"Elliot Park";"Central";3
785;"Xerxes";"2018-02-24 00:00:00";"1408 spruce place ,Minneapolis,MN";44.968;-93.281;2;7;"Loring Park";"Central";3
786;"Xerxes";"2018-02-24 00:00:00";"704 15TH ST E,Minneapolis,MN";44.968;-93.265;1;7;"Elliot Park";"Central";3
787;"Xerxes";"2018-02-24 00:00:00";"2116 PILLSBURY AVE,Minneapolis,MN";44.961;-93.281;2;10;"Whittier";"Powderhorn";3
788;"Xerxes";"2018-02-24 00:00:00";"2600 block of Hennepin Avenue,Minneapolis,MN";44.955;-93.297;1;7;"East Isles";"Calhoun Isle";3
789;"Xerxes";"2018-02-24 00:00:00";"Irving ave & the mall,Minneapolis,MN";44.95;-93.302;2;7;"East Isles";"Calhoun Isle";3
790;"Xerxes";"2018-02-24 00:00:00";"1928 pillsbury,Minneapolis,MN";44.963;-93.28;2;7;"Steven's Square - Loring Heights";"Central";3
791;"Xerxes";"2018-02-24 00:00:00";"2800 Emerson Ave s,Minneapolis,MN";44.952;-93.295;1;10;"Lowry Hill East";"Calhoun Isle";3
792;"Xerxes";"2018-02-24 00:00:00";"Humboldt ave & the mall,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
793;"Xerxes";"2018-02-24 00:00:00";"2700 HENNEPIN AVE S,Minneapolis,MN";44.954;-93.298;1;7;"East Isles";"Calhoun Isle";3
794;"Xerxes";"2018-02-24 00:00:00";"411 2ND ST N ,Minneapolis,MN";44.986;-93.273;1;3;"North Loop";"Central";3
795;"Xerxes";"2018-02-24 00:00:00";"2114Pillsbury ave s,Minneapolis,MN";44.961;-93.281;2;10;"Whittier";"Powderhorn";3
796;"Xerxes";"2018-02-24 00:00:00";"722 15th st e,Minneapolis,MN";44.968;-93.264;1;7;"Elliot Park";"Central";3
797;"Xerxes";"2018-02-24 00:00:00";"2800 BLOCK DUPONT AVE S,Minneapolis,MN";44.951;-93.293;1;10;"Lowry Hill East";"Calhoun Isle";3
798;"Xerxes";"2018-02-24 00:00:00";"2800 Block Emerson Ave S,Minneapolis,MN";44.952;-93.295;1;10;"Lowry Hill East";"Calhoun Isle";3
799;"Xerxes";"2018-02-24 00:00:00";"2700 HENNEPIN AVE S,Minneapolis,MN";44.954;-93.298;1;7;"East Isles";"Calhoun Isle";3
800;"Xerxes";"2018-02-24 00:00:00";"741 E 15TH ST ,Minneapolis,MN";44.968;-93.263;1;6;"Elliot Park";"Central";3
801;"Xerxes";"2018-02-24 00:00:00";"2002 PILLSBURY AVE S,Minneapolis,MN";44.962;-93.282;2;10;"Whittier";"Powderhorn";3
802;"Xerxes";"2018-02-24 00:00:00";"2106 PILLSBURY AVE S,Minneapolis,MN";44.962;-93.281;2;10;"Whittier";"Powderhorn";3
803;"Xerxes";"2018-02-24 00:00:00";"106 14th st W,Minneapolis,MN";44.969;-93.279;2;7;"Loring Park";"Central";3
804;"Xerxes";"2018-02-24 00:00:00";"726 E 15TH ST,Minneapolis,MN";44.968;-93.264;1;7;"Elliot Park";"Central";3
805;"Xerxes";"2018-02-24 00:00:00";"411 2ND ST N ,Minneapolis,MN";44.986;-93.273;1;3;"North Loop";"Central";3
806;"Xerxes";"2018-02-24 00:00:00";"108 14th St w,Minneapolis,MN";44.969;-93.279;2;7;"Loring Park";"Central";3
807;"Xerxes";"2018-02-24 00:00:00";"1300 LASALLE AVE ,Minneapolis,MN";44.971;-93.279;1;7;"Loring Park";"Central";3
808;"Xerxes";"2018-02-24 00:00:00";"728 15TH ST E,Minneapolis,MN";44.968;-93.263;1;7;"Elliot Park";"Central";3
809;"Xerxes";"2018-02-24 00:00:00";"1300 LASALLE AVE ,Minneapolis,MN";44.971;-93.279;1;7;"Loring Park";"Central";3
810;"Xerxes";"2018-02-24 00:00:00";"1300 LASALLE AVE,Minneapolis,MN";44.971;-93.279;1;7;"Loring Park";"Central";3
811;"Xerxes";"2018-02-25 00:00:00";"2205 pleasant ave ,Minneapolis,MN";44.961;-93.282;3;10;"Whittier";"Powderhorn";3
812;"Xerxes";"2018-02-25 00:00:00";"1313 25th st e,Minneapolis,MN";44.957;-93.256;3;9;"Midtown Phillips";"Phillips";3
813;"Xerxes";"2018-02-25 00:00:00";"2125 13th ave s,Minneapolis,MN";44.961;-93.256;3;6;"Ventura Village";"Phillips";3
814;"Xerxes";"2018-02-25 00:00:00";"2811 11TH AVE S,Minneapolis,MN";44.951;-93.259;3;9;"Midtown Phillips";"Phillips";3
815;"Xerxes";"2018-02-25 00:00:00";"2819 11TH AVE S,Minneapolis,MN";44.951;-93.259;3;9;"Midtown Phillips";"Phillips";3
816;"Xerxes";"2018-02-25 00:00:00";"2441 13th ave s,Minneapolis,MN";44.958;-93.256;3;9;"Midtown Phillips";"Phillips";3
817;"Xerxes";"2018-02-25 00:00:00";"617 14th st e,Minneapolis,MN";44.969;-93.267;3;7;"Elliot Park";"Central";3
818;"Xerxes";"2018-02-25 00:00:00";"2609 13th ave s,Minneapolis,MN";44.955;-93.256;3;9;"Midtown Phillips";"Phillips";3
819;"Xerxes";"2018-02-25 00:00:00";"613 14th st e,Minneapolis,MN";44.969;-93.267;3;7;"Elliot Park";"Central";3
820;"Xerxes";"2018-02-25 00:00:00";"1007 17TH ST E,Minneapolis,MN";44.966;-93.26;3;6;"Elliot Park";"Central";3
821;"Xerxes";"2018-02-25 00:00:00";"1015 17TH ST E,Minneapolis,MN";44.966;-93.259;3;6;"Elliot Park";"Central";3
822;"Xerxes";"2018-02-25 00:00:00";"1817 14th ave s,Minneapolis,MN";44.965;-93.255;3;6;"Ventura Village";"Phillips";3
823;"Xerxes";"2018-02-25 00:00:00";"825 Lyndale Pl,Minneapolis,MN";44.983;-93.289;3;5;"Sumner - Glenwood";"Near North";3
824;"Xerxes";"2018-02-25 00:00:00";"205 14th st w,Minneapolis,MN";44.969;-93.281;3;7;"Loring Park";"Central";3
825;"Xerxes";"2018-02-25 00:00:00";"121 14th st w,Minneapolis,MN";44.969;-93.279;3;7;"Loring Park";"Central";3
826;"Xerxes";"2018-02-25 00:00:00";"229 14TH ST W,Minneapolis,MN";44.969;-93.281;3;7;"Loring Park";"Central";3
827;"Xerxes";"2018-02-25 00:00:00";"1421 spruce pl,Minneapolis,MN";44.968;-93.28;3;7;"Loring Park";"Central";3
828;"Xerxes";"2018-02-25 00:00:00";"1403 spruce place ,Minneapolis,MN";44.969;-93.281;3;7;"Loring Park";"Central";3
829;"Xerxes";"2018-02-25 00:00:00";"1413 spruce pl,Minneapolis,MN";44.968;-93.281;3;7;"Loring Park";"Central";3
830;"Xerxes";"2018-02-25 00:00:00";"1409 Spruce place ,Minneapolis,MN";44.969;-93.281;3;7;"Loring Park";"Central";3
831;"Xerxes";"2018-02-25 00:00:00";"1775 colfax s,Minneapolis,MN";44.966;-93.292;3;7;"Lowry Hill";"Calhoun Isle";3
832;"Xerxes";"2018-02-25 00:00:00";"405 oak grove st,Minneapolis,MN";44.967;-93.285;3;7;"Loring Park";"Central";3
833;"Xerxes";"2018-02-25 00:00:00";"1805 Dupont South,Minneapolis,MN";44.965;-93.293;3;7;"Lowry Hill";"Calhoun Isle";3
834;"Xerxes";"2018-02-25 00:00:00";"27 oak grove st ,Minneapolis,MN";44.966;-93.279;3;7;"Loring Park";"Central";3
835;"Xerxes";"2018-02-25 00:00:00";"25 oak Grove St ,Minneapolis,MN";44.966;-93.279;3;7;"Loring Park";"Central";3
836;"Xerxes";"2018-02-25 00:00:00";"13 oak grove st,Minneapolis,MN";44.966;-93.279;3;7;"Loring Park";"Central";3
837;"Xerxes";"2018-02-25 00:00:00";"2001 Emerson s,Minneapolis,MN";44.962;-93.294;3;7;"Lowry Hill";"Calhoun Isle";3
838;"Xerxes";"2018-02-25 00:00:00";"221 Clifton av s,Minneapolis,MN";44.966;-93.284;3;7;"Loring Park";"Central";3
839;"Xerxes";"2018-02-25 00:00:00";"245 Clifton Ave ,Minneapolis,MN";44.966;-93.283;3;7;"Loring Park";"Central";3
840;"Xerxes";"2018-02-25 00:00:00";"2005 emerson s,Minneapolis,MN";44.962;-93.294;3;7;"Lowry Hill";"Calhoun Isle";3
841;"Xerxes";"2018-02-25 00:00:00";"2113 Pillsbury ave ,Minneapolis,MN";44.961;-93.281;2;10;"Whittier";"Powderhorn";3
842;"Xerxes";"2018-02-25 00:00:00";"231 ridgewood av s,Minneapolis,MN";44.964;-93.282;2;7;"Steven's Square - Loring Heights";"Central";3
843;"Xerxes";"2018-02-25 00:00:00";"2019 Pleasant Ave South,Minneapolis,MN";44.962;-93.283;2;10;"Whittier";"Powderhorn";3
844;"Xerxes";"2018-02-25 00:00:00";"219 Clifton Ave ,Minneapolis,MN";44.966;-93.284;2;7;"Loring Park";"Central";3
845;"Xerxes";"2018-02-25 00:00:00";"2115 Pillsbury ave ,Minneapolis,MN";44.961;-93.281;2;10;"Whittier";"Powderhorn";3
846;"Xerxes";"2018-02-25 00:00:00";"2011 pillsbury ave s,Minneapolis,MN";44.962;-93.281;2;10;"Whittier";"Powderhorn";3
847;"Xerxes";"2018-02-23 00:00:00";"3400 Johnson St NE,Minneapolis,MN";45.03;-93.237;1;1;"Waite Park";"Northeast";2
848;"Xerxes";"2018-02-23 00:00:00";"3200 JOHNSON ST NE,Minneapolis,MN";45.026;-93.237;1;1;"Waite Park";"Northeast";2
849;"Xerxes";"2018-02-23 00:00:00";"2200 JOHNSON ST NE,Minneapolis,MN";45.01;-93.237;1;1;"Windom Park";"Northeast";2
850;"Xerxes";"2018-02-23 00:00:00";"20TH & CENTRAL AVE NE,Minneapolis,MN";45.009;-93.247;1;1;"Holland";"Northeast";2
851;"Xerxes";"2018-02-23 00:00:00";"500 13th Ave NE,Minneapolis,MN";45.001;-93.26;1;3;"Sheridan";"Northeast";2
852;"Xerxes";"2018-02-23 00:00:00";"1850 Central,Minneapolis,MN";45.008;-93.248;1;1;"Logan Park";"Northeast";2
853;"Xerxes";"2018-02-23 00:00:00";"500 13th Ave NE,Minneapolis,MN";45.001;-93.26;1;3;"Sheridan";"Northeast";2
854;"Xerxes";"2018-02-23 00:00:00";"500 13TH AVE NE,Minneapolis,MN";45.001;-93.26;1;3;"Sheridan";"Northeast";2
855;"Xerxes";"2018-02-23 00:00:00";"616 13TH AVE NE,Minneapolis,MN";45.001;-93.258;1;3;"Sheridan";"Northeast";2
856;"Xerxes";"2018-02-23 00:00:00";"550 Central Ave NE,Minneapolis,MN";44.992;-93.251;1;3;"Nicollet Island - East Bank";"University";2
857;"Xerxes";"2018-02-23 00:00:00";"27 UNIVERSITYave ne,Minneapolis,MN";44.989;-93.256;1;3;"Nicollet Island - East Bank";"University";2
858;"Xerxes";"2018-02-23 00:00:00";"13th Ave NE & 6th St NE,Minneapolis,MN";45.001;-93.259;1;3;"Sheridan";"Northeast";2
859;"Xerxes";"2018-02-23 00:00:00";"329 13th Ave NE,Minneapolis,MN";45.001;-93.263;1;3;"Sheridan";"Northeast";2
860;"Xerxes";"2018-02-23 00:00:00";"500 13th Ave NE,Minneapolis,MN";45.001;-93.26;1;3;"Sheridan";"Northeast";2
861;"Xerxes";"2018-02-23 00:00:00";"500 13th Ave NE,Minneapolis,MN";45.001;-93.26;1;3;"Sheridan";"Northeast";2
862;"Xerxes";"2018-02-24 00:00:00";"1206 Main st ne,Minneapolis,MN";45.0;-93.268;2;3;"Sheridan";"Northeast";2
863;"Xerxes";"2018-02-24 00:00:00";"17 13th Ave NE,Minneapolis,MN";44.999;-93.272;1;3;"Sheridan";"Northeast";2
864;"Xerxes";"2018-02-24 00:00:00";"1210 Main st ne,Minneapolis,MN";45.0;-93.268;2;3;"Sheridan";"Northeast";2
865;"Xerxes";"2018-02-24 00:00:00";"616 13th Ave NE,Minneapolis,MN";45.001;-93.258;1;3;"Sheridan";"Northeast";2
866;"Xerxes";"2018-02-24 00:00:00";"96 6th st se,Minneapolis,MN";44.99;-93.252;2;3;"Marcy Holmes";"University";2
867;"Xerxes";"2018-02-24 00:00:00";"100 13th Ave NE,Minneapolis,MN";45.0;-93.27;1;3;"Sheridan";"Northeast";2
868;"Xerxes";"2018-02-24 00:00:00";"1134 Jefferson st ne,Minneapolis,MN";45.0;-93.255;2;1;"Logan Park";"Northeast";2
869;"Xerxes";"2018-02-24 00:00:00";"748 Polk st ne,Minneapolis,MN";44.998;-93.245;2;3;"Beltrami";"Northeast";2
870;"Xerxes";"2018-02-24 00:00:00";"1518 main st ne,Minneapolis,MN";45.003;-93.268;2;3;"Sheridan";"Northeast";2
871;"Xerxes";"2018-02-24 00:00:00";"742 polk st ne,Minneapolis,MN";44.998;-93.245;2;3;"Beltrami";"Northeast";2
872;"Xerxes";"2018-02-24 00:00:00";"600-799 MAIN ST NE,Minneapolis,MN";44.994;-93.264;1;3;"St. Anthony West";"Northeast";2
873;"Xerxes";"2018-02-24 00:00:00";"1704 Adams st ne,Minneapolis,MN";45.005;-93.256;2;1;"Logan Park";"Northeast";2
874;"Xerxes";"2018-02-24 00:00:00";"1730 adams st ne,Minneapolis,MN";45.006;-93.256;2;1;"Logan Park";"Northeast";2
875;"Xerxes";"2018-02-24 00:00:00";"124 13TH AVE NE,Minneapolis,MN";45.0;-93.269;1;3;"Sheridan";"Northeast";2
876;"Xerxes";"2018-02-24 00:00:00";"2200 2nd St NE,Minneapolis,MN";45.01;-93.266;1;3;"Bottineau";"Northeast";2
877;"Xerxes";"2018-02-24 00:00:00";"1100 18TH AVE NE,Minneapolis,MN";45.006;-93.243;1;1;"Northeast Park";"Northeast";2
878;"Xerxes";"2018-02-24 00:00:00";"200 13TH AVE NE,Minneapolis,MN";45.001;-93.266;1;3;"Sheridan";"Northeast";2
879;"Xerxes";"2018-02-24 00:00:00";"1112 Cemetery St ne,Minneapolis,MN";44.998;-93.245;2;3;"Beltrami";"Northeast";2
880;"Xerxes";"2018-02-24 00:00:00";"604 taylor st ne,Minneapolis,MN";44.995;-93.244;2;3;"Beltrami";"Northeast";2
881;"Xerxes";"2018-02-24 00:00:00";"622 15th ave ne,Minneapolis,MN";45.003;-93.257;2;1;"Logan Park";"Northeast";2
882;"Xerxes";"2018-02-24 00:00:00";"668 15th ave ne,Minneapolis,MN";45.003;-93.254;2;1;"Logan Park";"Northeast";2
883;"Xerxes";"2018-02-24 00:00:00";"2218 Madison st ne,Minneapolis,MN";45.011;-93.255;2;1;"Holland";"Northeast";2
884;"Xerxes";"2018-02-24 00:00:00";"674 15th ave ne,Minneapolis,MN";45.003;-93.254;2;1;"Logan Park";"Northeast";2
885;"Xerxes";"2018-02-24 00:00:00";"624 15th ave ne,Minneapolis,MN";45.003;-93.257;2;1;"Logan Park";"Northeast";2
886;"Xerxes";"2018-02-24 00:00:00";"826 20th ave ne,Minneapolis,MN";45.009;-93.25;2;1;"Holland";"Northeast";2
887;"Xerxes";"2018-02-24 00:00:00";"828 20th ave ne,Minneapolis,MN";45.009;-93.249;2;1;"Holland";"Northeast";2
888;"Xerxes";"2018-02-24 00:00:00";"1316 buchanan st ne,Minneapolis,MN";45.001;-93.24;2;1;"Northeast Park";"Northeast";2
889;"Xerxes";"2018-02-24 00:00:00";"910 spring st ne,Minneapolis,MN";44.995;-93.248;2;3;"St. Anthony East";"Northeast";2
890;"Xerxes";"2018-02-24 00:00:00";"618 20th ave ne,Minneapolis,MN";45.008;-93.258;2;1;"Holland";"Northeast";2
891;"Xerxes";"2018-02-24 00:00:00";"112 3rd ave ne,Minneapolis,MN";44.99;-93.26;2;3;"St. Anthony West";"Northeast";2
892;"Xerxes";"2018-02-24 00:00:00";"810 3rd ave ne,Minneapolis,MN";44.994;-93.251;2;3;"St. Anthony East";"Northeast";2
893;"Xerxes";"2018-02-24 00:00:00";"812 3rd ave NE,Minneapolis,MN";44.994;-93.251;2;3;"St. Anthony East";"Northeast";2
894;"Xerxes";"2018-02-24 00:00:00";"804 3rd ave ne ,Minneapolis,MN";44.993;-93.251;2;3;"St. Anthony East";"Northeast";2
895;"Xerxes";"2018-02-24 00:00:00";"614 3rd ave ne,Minneapolis,MN";44.992;-93.253;2;3;"St. Anthony East";"Northeast";2
896;"Xerxes";"2018-02-24 00:00:00";"802 3rd ave ne,Minneapolis,MN";44.993;-93.251;2;3;"St. Anthony East";"Northeast";2
897;"Xerxes";"2018-02-24 00:00:00";"800 3rd ave NE,Minneapolis,MN";44.993;-93.251;2;3;"St. Anthony East";"Northeast";2
898;"Xerxes";"2018-02-24 00:00:00";"312 4th st ne,Minneapolis,MN";44.992;-93.258;2;3;"St. Anthony West";"Northeast";2
899;"Xerxes";"2018-02-24 00:00:00";"716 summer st ne,Minneapolis,MN";44.997;-93.252;2;3;"St. Anthony East";"Northeast";2
900;"Xerxes";"2018-02-24 00:00:00";"698 summer st ne,Minneapolis,MN";44.997;-93.253;2;3;"St. Anthony East";"Northeast";2
901;"Xerxes";"2018-02-24 00:00:00";"642 Summer St NE,Minneapolis,MN";44.997;-93.256;2;3;"St. Anthony East";"Northeast";2
902;"Xerxes";"2018-02-24 00:00:00";"696 summer st ne,Minneapolis,MN";44.997;-93.253;2;3;"St. Anthony East";"Northeast";2
903;"Xerxes";"2018-02-24 00:00:00";"312 4TH AVE NE,Minneapolis,MN";44.992;-93.259;2;3;"St. Anthony West";"Northeast";2
904;"Xerxes";"2018-02-24 00:00:00";"912 summer ave ,Minneapolis,MN";44.997;-93.248;2;3;"St. Anthony East";"Northeast";2
905;"Xerxes";"2018-02-24 00:00:00";"842 summer st ne,Minneapolis,MN";44.997;-93.25;2;3;"St. Anthony East";"Northeast";2
906;"Xerxes";"2018-02-24 00:00:00";"220 5th st ne,Minneapolis,MN";44.991;-93.256;2;3;"St. Anthony West";"Northeast";2
907;"Xerxes";"2018-02-24 00:00:00";"352 ulysses st ne,Minneapolis,MN";44.992;-93.236;2;1;"Como";"University";2
908;"Xerxes";"2018-02-24 00:00:00";"218 5th st ne,Minneapolis,MN";44.991;-93.256;2;3;"St. Anthony West";"Northeast";2
909;"Xerxes";"2018-02-24 00:00:00";"112 5th st ne,Minneapolis,MN";44.99;-93.255;2;3;"Nicollet Island - East Bank";"University";2
910;"Xerxes";"2018-02-24 00:00:00";"114 5th st ne,Minneapolis,MN";44.99;-93.255;2;3;"Nicollet Island - East Bank";"University";2
911;"Xerxes";"2018-02-24 00:00:00";"706 summer st ne,Minneapolis,MN";44.997;-93.252;2;3;"St. Anthony East";"Northeast";2
912;"Xerxes";"2018-02-24 00:00:00";"116 5th st ne,Minneapolis,MN";44.99;-93.255;2;3;"Nicollet Island - East Bank";"University";2
913;"Xerxes";"2018-02-24 00:00:00";"118 5TH ST NE,Minneapolis,MN";44.991;-93.255;2;3;"Nicollet Island - East Bank";"University";2
914;"Xerxes";"2018-02-24 00:00:00";"610 5TH ST NE,Minneapolis,MN";44.996;-93.258;2;3;"St. Anthony West";"Northeast";2
915;"Xerxes";"2018-02-24 00:00:00";"1126 14TH AVE,Minneapolis,MN";44.992;-93.232;2;1;"Como";"University";2
916;"Xerxes";"2018-02-24 00:00:00";"1128 14TH AVE SE,Minneapolis,MN";44.992;-93.232;2;1;"Como";"University";2
917;"Xerxes";"2018-02-24 00:00:00";"140 13th Ave NE,Minneapolis,MN";45.001;-93.268;1;3;"Sheridan";"Northeast";2
918;"Xerxes";"2018-02-24 00:00:00";"600 Jackson st ne,Minneapolis,MN";44.995;-93.25;2;3;"St. Anthony East";"Northeast";2
919;"Xerxes";"2018-02-24 00:00:00";"330 Quincy st ne,Minneapolis,MN";44.995;-93.251;2;3;"St. Anthony East";"Northeast";2
920;"Xerxes";"2018-02-24 00:00:00";"604 Jackson st ne,Minneapolis,MN";44.995;-93.25;2;3;"St. Anthony East";"Northeast";2
921;"Xerxes";"2018-02-24 00:00:00";"140 13th Ave NE,Minneapolis,MN";45.001;-93.268;1;3;"Sheridan";"Northeast";2
922;"Xerxes";"2018-02-24 00:00:00";"1142 14th ave se,Minneapolis,MN";44.992;-93.232;2;1;"Como";"University";2
923;"Xerxes";"2018-02-24 00:00:00";"500 13th Ave NE,Minneapolis,MN";45.001;-93.26;1;3;"Sheridan";"Northeast";2
924;"Xerxes";"2018-02-24 00:00:00";"200 13TH AVE NE,Minneapolis,MN";45.001;-93.266;1;3;"Sheridan";"Northeast";2
925;"Xerxes";"2018-02-24 00:00:00";"718 Jackson st ne,Minneapolis,MN";44.997;-93.25;2;3;"St. Anthony East";"Northeast";2
926;"Xerxes";"2018-02-24 00:00:00";"610 Jackson st ne,Minneapolis,MN";44.996;-93.25;2;3;"St. Anthony East";"Northeast";2
927;"Xerxes";"2018-02-24 00:00:00";"124 9th ave ne,Minneapolis,MN";44.996;-93.267;2;3;"St. Anthony West";"Northeast";2
928;"Xerxes";"2018-02-24 00:00:00";"124 7th ave ne,Minneapolis,MN";44.995;-93.265;2;3;"St. Anthony West";"Northeast";2
929;"Xerxes";"2018-02-24 00:00:00";"600 MAIN ST NE,Minneapolis,MN";44.993;-93.264;1;3;"St. Anthony West";"Northeast";2
930;"Xerxes";"2018-02-24 00:00:00";"125 13th Ave NE,Minneapolis,MN";45.001;-93.269;1;3;"Sheridan";"Northeast";2
931;"Xerxes";"2018-02-24 00:00:00";"1116 Main st ne,Minneapolis,MN";44.999;-93.267;2;3;"Sheridan";"Northeast";2
932;"Xerxes";"2018-02-24 00:00:00";"1006 main st ne,Minneapolis,MN";44.998;-93.267;2;3;"St. Anthony West";"Northeast";2
933;"Xerxes";"2018-02-25 00:00:00";"345 16th ave ne,Minneapolis,MN";45.004;-93.263;3;3;"Sheridan";"Northeast";2
934;"Xerxes";"2018-02-25 00:00:00";"1419 Jefferson st ne,Minneapolis,MN";45.003;-93.255;3;1;"Logan Park";"Northeast";2
935;"Xerxes";"2018-02-25 00:00:00";"1301 jefferson st ne,Minneapolis,MN";45.001;-93.255;3;1;"Logan Park";"Northeast";2
936;"Xerxes";"2018-02-25 00:00:00";"1523 jefferson st ne,Minneapolis,MN";45.004;-93.255;3;1;"Logan Park";"Northeast";2
937;"Xerxes";"2018-02-25 00:00:00";"341 15th ave ne,Minneapolis,MN";45.003;-93.263;3;3;"Sheridan";"Northeast";2
938;"Xerxes";"2018-02-25 00:00:00";"403 15th ave ne,Minneapolis,MN";45.003;-93.262;3;3;"Sheridan";"Northeast";2
939;"Xerxes";"2018-02-25 00:00:00";"627 17th ave ne,Minneapolis,MN";45.006;-93.257;3;1;"Logan Park";"Northeast";2
940;"Xerxes";"2018-02-25 00:00:00";"337 19th ave ne,Minneapolis,MN";45.008;-93.263;3;1;"Holland";"Northeast";2
941;"Xerxes";"2018-02-25 00:00:00";"2023 3rd st ne,Minneapolis,MN";45.009;-93.264;3;3;"Bottineau";"Northeast";2
942;"Xerxes";"2018-02-25 00:00:00";"321 19th ave ne,Minneapolis,MN";45.007;-93.264;3;3;"Bottineau";"Northeast";2
943;"Xerxes";"2018-02-25 00:00:00";"329 19th ave ne,Minneapolis,MN";45.007;-93.263;3;3;"Bottineau";"Northeast";2
944;"Xerxes";"2018-02-25 00:00:00";"1517 3rd st ne,Minneapolis,MN";45.004;-93.264;3;3;"Sheridan";"Northeast";2
945;"Xerxes";"2018-02-25 00:00:00";"307 19th ave ne,Minneapolis,MN";45.007;-93.264;3;3;"Bottineau";"Northeast";2
