"FID";"snow_emergency_name";"service_date";"address";"latitude";"longitude";"day_id";"ward";"neighborhood";"community";"tow_district"
786;"Howe";"2018-04-16 00:00:00";"2004 Pillsbury Ave s,Minneapolis,MN";44.962;-93.282;2;10;"Whittier";"Powderhorn";3
787;"Howe";"2018-04-16 00:00:00";"1230 Morgan ave n ,Minneapolis,MN";44.991;-93.304;2;5;"Near - North";"Near North";1
788;"Howe";"2018-04-16 00:00:00";"2426 Pillsbury Ave ,Minneapolis,MN";44.958;-93.282;2;10;"Whittier";"Powderhorn";3
789;"Howe";"2018-04-16 00:00:00";"2622 dupont Ave n ,Minneapolis,MN";45.007;-93.293;2;5;"Hawthorne";"Near North";1
790;"Howe";"2018-04-16 00:00:00";"1536 32nd st,Minneapolis,MN";44.945;-93.252;2;9;"Powderhorn Park";"Powderhorn";6
791;"Howe";"2018-04-16 00:00:00";"1526 32nd st,Minneapolis,MN";44.945;-93.252;2;9;"Powderhorn Park";"Powderhorn";6
792;"Howe";"2018-04-16 00:00:00";"1240 LOGAN AVE N,Minneapolis,MN";44.991;-93.303;2;5;"Near - North";"Near North";1
793;"Howe";"2018-04-16 00:00:00";"636 15th ave ne,Minneapolis,MN";45.003;-93.257;2;1;"Logan Park";"Northeast";2
794;"Howe";"2018-04-16 00:00:00";"518 12th ave se,Minneapolis,MN";44.983;-93.237;2;3;"Marcy Holmes";"University";4
795;"Howe";"2018-04-16 00:00:00";"1820 stevens avs S,Minneapolis,MN";44.964;-93.276;2;6;"Steven's Square - Loring Heights";"Central";3
796;"Howe";"2018-04-16 00:00:00";"3206 HOLMES AVE,Minneapolis,MN";44.944;-93.3;2;10;"ECCO";"Calhoun Isle";5
797;"Howe";"2018-04-16 00:00:00";"3346 6th St n,Minneapolis,MN";45.016;-93.286;2;4;"McKinley";"Camden";1
798;"Howe";"2018-04-16 00:00:00";"502 12th ave se,Minneapolis,MN";44.983;-93.237;2;3;"Marcy Holmes";"University";4
799;"Howe";"2018-04-16 00:00:00";"822 5th ave n,Minneapolis,MN";44.983;-93.29;2;5;"Sumner - Glenwood";"Near North";3
800;"Howe";"2018-04-16 00:00:00";"3528 Emerson ave s,Minneapolis,MN";44.939;-93.295;2;10;"CARAG";"Calhoun Isle";5
801;"Howe";"2018-04-16 00:00:00";"658 Madison St NE,Minneapolis,MN";44.997;-93.254;2;3;"St. Anthony East";"Northeast";2
802;"Howe";"2018-04-16 00:00:00";"814 5th ave n,Minneapolis,MN";44.983;-93.29;2;5;"Sumner - Glenwood";"Near North";3
803;"Howe";"2018-04-16 00:00:00";"1236 Morgan Ave. N.,Minneapolis,MN";44.991;-93.304;2;5;"Near - North";"Near North";1
804;"Howe";"2018-04-16 00:00:00";"2440 Pillsbury ave ,Minneapolis,MN";44.958;-93.282;2;10;"Whittier";"Powderhorn";3
805;"Howe";"2018-04-16 00:00:00";"1518 8th st se,Minneapolis,MN";44.984;-93.231;2;2;"University of Minnesota";"University";4
806;"Howe";"2018-04-16 00:00:00";"3716 DuPont Ave n,Minneapolis,MN";45.023;-93.293;2;4;"McKinley";"Camden";1
807;"Howe";"2018-04-16 00:00:00";"804 4th St NE,Minneapolis,MN";44.997;-93.261;2;3;"St. Anthony West";"Northeast";2
808;"Howe";"2018-04-16 00:00:00";"3024 30th ave ,Minneapolis,MN";44.947;-93.229;2;2;"Longfellow";"Longfellow";6
809;"Howe";"2018-04-16 00:00:00";"3516 Emerson Ave s ,Minneapolis,MN";44.939;-93.295;2;10;"CARAG";"Calhoun Isle";5
810;"Howe";"2018-04-16 00:00:00";"3234 DUPONT AV S,Minneapolis,MN";44.944;-93.294;2;10;"CARAG";"Calhoun Isle";5
811;"Howe";"2018-04-16 00:00:00";"714 newton ave n ,Minneapolis,MN";44.986;-93.305;2;5;"Near - North";"Near North";1
812;"Howe";"2018-04-16 00:00:00";"3152 29th Avenue South,Minneapolis,MN";44.945;-93.23;2;2;"Longfellow";"Longfellow";6
813;"Howe";"2018-04-16 00:00:00";"1716 Rollins ave SE,Minneapolis,MN";44.985;-93.228;2;2;"Como";"University";4
814;"Howe";"2018-04-16 00:00:00";"1516 8th st se,Minneapolis,MN";44.984;-93.231;2;2;"University of Minnesota";"University";4
815;"Howe";"2018-04-16 00:00:00";"3508 DUPONT AV S,Minneapolis,MN";44.939;-93.294;2;10;"CARAG";"Calhoun Isle";5
816;"Howe";"2018-04-16 00:00:00";"2226 34th st e,Minneapolis,MN";44.942;-93.239;2;9;"Corcoran";"Powderhorn";6
817;"Howe";"2018-04-16 00:00:00";"508 12th ave se,Minneapolis,MN";44.983;-93.237;2;3;"Marcy Holmes";"University";4
818;"Howe";"2018-04-16 00:00:00";"808 13th ave se,Minneapolis,MN";44.985;-93.234;2;3;"Marcy Holmes";"University";4
819;"Howe";"2018-04-16 00:00:00";"1399 2nd ave n,Minneapolis,MN";44.979;-93.298;2;5;"Harrison";"Near North";3
820;"Howe";"2018-04-16 00:00:00";"3128 28th ave s,Minneapolis,MN";44.946;-93.232;2;2;"Longfellow";"Longfellow";6
821;"Howe";"2018-04-16 00:00:00";"728 12th ave se,Minneapolis,MN";44.985;-93.235;2;3;"Marcy Holmes";"University";4
822;"Howe";"2018-04-16 00:00:00";"1500 brook ave se,Minneapolis,MN";44.986;-93.229;2;2;"Como";"University";4
823;"Howe";"2018-04-16 00:00:00";"2520 Pillsbury Ave ,Minneapolis,MN";44.957;-93.282;2;10;"Whittier";"Powderhorn";3
824;"Howe";"2018-04-16 00:00:00";"1226 Oliver ave n ,Minneapolis,MN";44.99;-93.307;2;5;"Near - North";"Near North";1
825;"Howe";"2018-04-16 00:00:00";"3626 dupont Ave n ,Minneapolis,MN";45.021;-93.293;2;4;"McKinley";"Camden";1
826;"Howe";"2018-04-16 00:00:00";"3622 dupont Ave n ,Minneapolis,MN";45.021;-93.293;2;4;"McKinley";"Camden";1
827;"Howe";"2018-04-16 00:00:00";"234 Humboldt ave n,Minneapolis,MN";44.979;-93.298;2;5;"Harrison";"Near North";3
828;"Howe";"2018-04-16 00:00:00";"1504 8th St Se,Minneapolis,MN";44.984;-93.231;2;2;"University of Minnesota";"University";4
829;"Howe";"2018-04-16 00:00:00";"324 19th ave ne,Minneapolis,MN";45.008;-93.263;2;3;"Bottineau";"Northeast";2
830;"Howe";"2018-04-16 00:00:00";"1218 Oliver Ave N,Minneapolis,MN";44.99;-93.307;2;5;"Near - North";"Near North";1
831;"Howe";"2018-04-16 00:00:00";"608 12th Ave Se,Minneapolis,MN";44.984;-93.236;2;3;"Marcy Holmes";"University";4
832;"Howe";"2018-04-16 00:00:00";"216 Humboldt ave n,Minneapolis,MN";44.979;-93.298;2;5;"Harrison";"Near North";3
833;"Howe";"2018-04-16 00:00:00";"1102 7th St Se,Minneapolis,MN";44.985;-93.238;2;3;"Marcy Holmes";"University";4
834;"Howe";"2018-04-16 00:00:00";"1126 6th st se,Minneapolis,MN";44.983;-93.237;2;3;"Marcy Holmes";"University";4
835;"Howe";"2018-04-16 00:00:00";"2306 32nd Street East,Minneapolis,MN";44.945;-93.239;2;9;"Corcoran";"Powderhorn";6
836;"Howe";"2018-04-16 00:00:00";"2632 PILLSBURY AVE S,Minneapolis,MN";44.954;-93.282;2;10;"Whittier";"Powderhorn";3
837;"Howe";"2018-04-16 00:00:00";"2200 PILLSBURY AVE S,Minneapolis,MN";44.961;-93.282;2;10;"Whittier";"Powderhorn";3
838;"Howe";"2018-04-16 00:00:00";"2314 Pillsbury Ave s,Minneapolis,MN";44.96;-93.282;2;10;"Whittier";"Powderhorn";3
839;"Howe";"2018-04-16 00:00:00";"1720 Rollins ave se,Minneapolis,MN";44.985;-93.228;2;2;"Como";"University";4
840;"Howe";"2018-04-16 00:00:00";"1854 33rd Street East,Minneapolis,MN";44.943;-93.246;2;9;"Corcoran";"Powderhorn";6
841;"Howe";"2018-04-16 00:00:00";"2750 pillsbury av s,Minneapolis,MN";44.952;-93.282;2;10;"Whittier";"Powderhorn";3
842;"Howe";"2018-04-16 00:00:00";"1306 Summer St NE,Minneapolis,MN";44.997;-93.241;2;3;"Beltrami";"Northeast";2
843;"Howe";"2018-04-16 00:00:00";"1300 Winter St NE,Minneapolis,MN";44.993;-93.233;2;1;"Como";"University";2
844;"Howe";"2018-04-16 00:00:00";"3146 29th Avenue South,Minneapolis,MN";44.945;-93.23;2;2;"Longfellow";"Longfellow";6
